
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 04:28:07 2024

Set parameter LogFile to value "gurobi_log/de_penalty/gurobi_log/random14.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 196 columns and 0 nonzeros
Model fingerprint: 0x8cf11bc0
Model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [2e+02, 2e+02]
  QObjective range [1e+01, 2e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 1428.0000000
Found heuristic solution: objective 424.0000000
Found heuristic solution: objective 383.0000000
Found heuristic solution: objective 359.0000000
Presolve time: 0.02s
Presolved: 0 rows, 196 columns, 0 nonzeros
Presolved model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)

Root relaxation: objective -2.253425e+03, 195 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 50701568 39489756 -1059.9602   75  123  306.00000 -1423.7397   565%  27.8 4390s
 50767134 39540107 -287.52655  116   59  306.00000 -1423.4599   565%  27.8 4395s
 50837667 39593639   94.98482  148   28  306.00000 -1423.1642   565%  27.8 4400s
 50879495 39645244 -1350.8138  105  127  306.00000 -1422.9742   565%  27.8 4406s
 50953165 39679641 -947.68716   85  112  306.00000 -1422.6438   565%  27.8 4410s
 51026489 39734486 -294.28024  103   77  306.00000 -1422.3083   565%  27.8 4415s
 51095272 39786665 -149.70192  121   58  306.00000 -1422.0277   565%  27.8 4420s
 51163681 39837517 -907.28066   89  103  306.00000 -1421.7385   565%  27.8 4425s
 51229641 39887581 -220.72793  116   45  306.00000 -1421.4603   565%  27.8 4430s
 51299943 39941379 -1084.2218   94  117  306.00000 -1421.1547   564%  27.8 4435s
 51366897 39993883     cutoff  133       306.00000 -1420.9035   564%  27.8 4440s
 51436694 40047405 -194.54922  102   73  306.00000 -1420.6034   564%  27.8 4445s
 51508414 40102673 -799.63811  112   78  306.00000 -1420.2997   564%  27.8 4450s
 51578159 40153081 -955.73700   92  107  306.00000 -1419.9688   564%  27.8 4455s
 51641683 40202557 -880.28839   75  123  306.00000 -1419.6950   564%  27.8 4460s
 51682526 40231260 -902.08974   90  101  306.00000 -1419.5065   564%  27.8 4465s
 51744718 40282869 -793.44015   95  104  306.00000 -1419.2547   564%  27.8 4470s
 51815784 40335851 -469.41065  110   74  306.00000 -1418.9377   564%  27.8 4475s
 51881541 40386771 -996.54135  102  108  306.00000 -1418.6624   564%  27.8 4480s
 51946901 40435532 -965.43095   91  114  306.00000 -1418.3631   564%  27.8 4485s
 52017454 40492054 -1189.4737   94  121  306.00000 -1418.0668   563%  27.8 4490s
 52091439 40547527 -367.69182  106   68  306.00000 -1417.7602   563%  27.8 4495s
 52158359 40598240 -392.78446  105   63  306.00000 -1417.4800   563%  27.8 4500s
 52223871 40648081 -870.21923  119   95  306.00000 -1417.2010   563%  27.8 4505s
 52273901 40686685 -442.28887   58   91  306.00000 -1416.9841   563%  27.8 4510s
 52345995 40740695 -616.98937   87   69  306.00000 -1416.7043   563%  27.8 4515s
 52413817 40792045  153.72441  136   38  306.00000 -1416.4234   563%  27.8 4520s
 52451636 40819519 -1019.4533  122  114  306.00000 -1416.3014   563%  27.8 4525s
 52512013 40866992 -1071.4353   94  115  306.00000 -1416.0317   563%  27.8 4530s
 52585401 40924586 -815.49586  110  104  306.00000 -1415.7542   563%  27.8 4535s
 52654578 40977303 -900.23792   85  114  306.00000 -1415.4847   563%  27.8 4540s
 52723961 41030434 -929.86973   76  111  306.00000 -1415.1881   562%  27.8 4545s
 52795207 41082466 -155.28966   97   53  306.00000 -1414.8966   562%  27.7 4550s
 52863973 41135450 -660.82077  121   95  306.00000 -1414.6082   562%  27.7 4555s
 52931421 41186559 -664.97559   93   94  306.00000 -1414.3218   562%  27.7 4560s
 52995430 41234793 -923.91058   93  106  306.00000 -1414.0335   562%  27.7 4565s
 53067064 41287773 -944.37078  103  108  306.00000 -1413.7593   562%  27.7 4570s
 53130119 41336050  -49.71846  137   51  306.00000 -1413.4992   562%  27.7 4575s
 53196759 41386141 -616.75052  105   66  306.00000 -1413.2326   562%  27.7 4580s
 53248546 41422750 -1345.9103   77  126  306.00000 -1413.0192   562%  27.7 4586s
 53294057 41459574 -935.53810   84  107  306.00000 -1412.8196   562%  27.7 4590s
 53359948 41507040 -934.63956   91   98  306.00000 -1412.5238   562%  27.7 4595s
 53417606 41546538 -1024.3226  105  103  306.00000 -1412.2781   562%  27.7 4602s
 53451554 41575323 -774.59460   81  103  306.00000 -1412.1424   561%  27.7 4605s
 53519325 41626429 -932.14445   82  107  306.00000 -1411.8734   561%  27.7 4610s
 53582991 41673650 -502.88970   75   93  306.00000 -1411.5994   561%  27.7 4615s
 53654556 41728545 -685.35907   86  111  306.00000 -1411.3217   561%  27.7 4620s
 53724833 41782113 -1090.2186   99  106  306.00000 -1411.0387   561%  27.7 4625s
 53792008 41830991 -752.93870   78   95  306.00000 -1410.7873   561%  27.7 4630s
 53862110 41884726 -820.07647   87  114  306.00000 -1410.4946   561%  27.7 4635s
 53926537 41933362 -166.41599  122   53  306.00000 -1410.2552   561%  27.7 4640s
 53959209 41977521     cutoff  126       306.00000 -1410.1271   561%  27.7 4645s
 54048824 42023658 -161.57085  140   48  306.00000 -1409.7771   561%  27.7 4650s
 54114715 42075743   32.90583  121   48  306.00000 -1409.5358   561%  27.7 4655s
 54180511 42126013 -623.81850   82   99  306.00000 -1409.2763   561%  27.7 4660s
 54248220 42176502 -942.79109  105  102  306.00000 -1409.0080   560%  27.7 4665s
 54314126 42227111  -75.46091  118   51  306.00000 -1408.7295   560%  27.7 4670s
 54380209 42275742     cutoff  111       306.00000 -1408.4563   560%  27.7 4675s
 54414695 42299435 -488.51284   94   69  306.00000 -1408.3192   560%  27.7 4680s
 54484801 42354822  153.87768  166   39  306.00000 -1408.0584   560%  27.7 4685s
 54557464 42408833 -947.69509   98  102  306.00000 -1407.7517   560%  27.7 4690s
 54630299 42464379  185.30086   84   36  306.00000 -1407.4336   560%  27.7 4695s
 54698400 42518124 -636.48044   81   76  306.00000 -1407.1707   560%  27.7 4700s
 54768401 42570403 -913.58725   92   99  306.00000 -1406.8896   560%  27.7 4705s
 54838042 42623158  -81.62711  122   40  306.00000 -1406.5952   560%  27.7 4710s
 54906928 42675982 -710.96786  100   89  306.00000 -1406.3172   560%  27.7 4715s
 54980230 42733067 -844.98622   85  112  306.00000 -1406.0415   559%  27.7 4720s
 55044387 42781684 -825.01409   81  123  306.00000 -1405.7940   559%  27.7 4725s
 55114749 42833248 -889.15323   91  113  306.00000 -1405.5037   559%  27.7 4730s
 55181642 42885638 -1312.5606   86  132  306.00000 -1405.2442   559%  27.7 4735s
 55245335 42935444 -607.16128   96   78  306.00000 -1405.0156   559%  27.7 4740s
 55287841 42964042 -977.86860   90  104  306.00000 -1404.8336   559%  27.7 4747s
 55324074 42993919 -122.60778  101   63  306.00000 -1404.6889   559%  27.7 4750s
 55392059 43047582 -844.01534  125   95  306.00000 -1404.4503   559%  27.7 4755s
 55463655 43100123 -1147.6543   94  122  306.00000 -1404.1792   559%  27.7 4760s
 55532329 43149827 -821.93895   91  108  306.00000 -1403.8966   559%  27.7 4765s
 55601389 43202891 -941.70023  115   98  306.00000 -1403.6093   559%  27.7 4770s
 55671230 43255336 -905.60632   65  126  306.00000 -1403.3387   559%  27.6 4775s
 55739442 43305380 -278.68824  116   68  306.00000 -1403.0625   559%  27.6 4780s
 55811327 43359930 -907.09403  105  110  306.00000 -1402.7756   558%  27.6 4785s
 55880740 43412060 -299.43704  111   51  306.00000 -1402.4937   558%  27.6 4790s
 55948577 43463286 -785.66097   95   85  306.00000 -1402.2241   558%  27.6 4795s
 56022439 43520553 -869.83299  110   99  306.00000 -1401.9394   558%  27.6 4800s
 56090020 43573841     cutoff  122       306.00000 -1401.6895   558%  27.6 4805s
 56160676 43625970 -409.62562  106   71  306.00000 -1401.4069   558%  27.6 4810s
 56233956 43680983 -944.94055   93  110  306.00000 -1401.1149   558%  27.6 4815s
 56299744 43732205 -690.33365   94   80  306.00000 -1400.8649   558%  27.6 4820s
 56371020 43785379 -775.18462  119   93  306.00000 -1400.5892   558%  27.6 4825s
 56433456 43833629 -646.14467  119   71  306.00000 -1400.3514   558%  27.6 4830s
 56503765 43885264 -732.33094   74  106  306.00000 -1400.0712   558%  27.6 4835s
 56540575 43913694  113.59311  111   39  306.00000 -1399.9363   557%  27.6 4840s
 56608217 43962298  111.84714   86   32  306.00000 -1399.6614   557%  27.6 4845s
 56677199 44015911 -1033.6323   89  117  306.00000 -1399.4048   557%  27.6 4850s
 56748972 44070362 -778.30597   77  116  306.00000 -1399.1327   557%  27.6 4855s
 56816818 44122298 -323.74678  118   50  306.00000 -1398.8804   557%  27.6 4860s
 56888046 44176778 -621.37963  100   91  306.00000 -1398.6220   557%  27.6 4865s
 56933432 44210528 -665.06153   79  110  306.00000 -1398.4493   557%  27.6 4870s
 57004090 44263742   39.18239   91   44  306.00000 -1398.1870   557%  27.6 4875s
 57077124 44319586 -582.43963   93   92  306.00000 -1397.8931   557%  27.6 4880s
 57142998 44369721 -967.51236   87  115  306.00000 -1397.6517   557%  27.6 4885s
 57213893 44423013 -837.90725  111   98  306.00000 -1397.4019   557%  27.6 4890s
 57282520 44474161 -917.45374   86  114  306.00000 -1397.1298   557%  27.6 4895s
 57352855 44527753 -985.80789   86  121  306.00000 -1396.8702   556%  27.6 4900s
 57422546 44580351   45.58046  104   44  306.00000 -1396.6089   556%  27.6 4905s
 57450915 44603242 -812.82985  110   94  306.00000 -1396.4964   556%  27.6 4910s
 57522768 44657137   18.53918  102   48  306.00000 -1396.2181   556%  27.6 4915s
 57591420 44708184   -4.19609  138   41  306.00000 -1395.9631   556%  27.6 4920s
 57663605 44763949     cutoff  130       306.00000 -1395.6878   556%  27.6 4925s
 57735582 44817674 -929.53894  101   96  306.00000 -1395.3932   556%  27.6 4930s
 57802810 44868507 -728.25263   79   96  306.00000 -1395.1471   556%  27.6 4935s
 57869201 44920615 -960.62302  110  109  306.00000 -1394.9066   556%  27.6 4940s
 57940506 44973068 -918.17238  107  108  306.00000 -1394.6172   556%  27.6 4945s
 58008964 45026164 -972.68570   98  107  306.00000 -1394.3745   556%  27.6 4950s
 58077262 45076375 -602.33738  101   85  306.00000 -1394.1274   556%  27.6 4955s
 58145245 45128937 -967.21480   69  142  306.00000 -1393.8726   556%  27.6 4960s
 58214965 45181563 -910.54069  131  102  306.00000 -1393.6114   555%  27.6 4965s
 58241571 45198654  146.18033  110   32  306.00000 -1393.5149   555%  27.6 4970s
 58298894 45243611 -924.71533   94  109  306.00000 -1393.2930   555%  27.6 4975s
 58365557 45296253 -929.54054  114  105  306.00000 -1393.0671   555%  27.6 4980s
 58433143 45347255     cutoff  122       306.00000 -1392.8281   555%  27.6 4985s
 58502885 45402410   97.71171  160   33  306.00000 -1392.5858   555%  27.6 4990s
 58570315 45453130 -976.38984  104  105  306.00000 -1392.3338   555%  27.6 4995s
 58641012 45507277 -866.22884   98   98  306.00000 -1392.0773   555%  27.6 5000s
 58709277 45557696 -1039.2268   78  118  306.00000 -1391.8010   555%  27.6 5005s
 58778069 45607037 -443.90257  111   68  306.00000 -1391.5478   555%  27.6 5010s
 58848385 45660422 -1027.0840   79  122  306.00000 -1391.2913   555%  27.5 5015s
 58917144 45713059 -807.75562  104  103  306.00000 -1391.0289   555%  27.5 5020s
 58983460 45762205 -887.42276  124  103  306.00000 -1390.7792   555%  27.5 5025s
 59055519 45815825 -869.28899  102  106  306.00000 -1390.5137   554%  27.5 5030s
 59118460 45864490 -628.05179  148   77  306.00000 -1390.2907   554%  27.5 5035s
 59153958 45891136 -860.55123   99   93  306.00000 -1390.1666   554%  27.5 5040s
 59227864 45947252 -1361.4210  100  130  306.00000 -1389.8869   554%  27.5 5045s
 59301589 46002517 -517.63756   79   85  306.00000 -1389.6236   554%  27.5 5050s
 59371640 46055885 -769.63338   79  113  306.00000 -1389.3803   554%  27.5 5055s
 59444157 46109623 -934.67548   93  109  306.00000 -1389.1173   554%  27.5 5060s
 59510521 46160870 -740.98932   84  120  306.00000 -1388.8858   554%  27.5 5065s
 59582526 46214401 -592.55724  116   88  306.00000 -1388.6107   554%  27.5 5070s
 59656064 46269188 -389.53905  101   77  306.00000 -1388.3604   554%  27.5 5075s
 59680947 46288747 -726.60525   90  102  306.00000 -1388.2610   554%  27.5 5080s
 59755058 46342973  225.46639  127   25  306.00000 -1387.9990   554%  27.5 5085s
 59823761 46394572 -1046.3562   77  130  306.00000 -1387.7599   554%  27.5 5090s
 59896063 46449409 -680.10410   77   99  306.00000 -1387.5026   553%  27.5 5095s
 59959105 46497706 -951.02105  108  109  306.00000 -1387.2782   553%  27.5 5100s
 60028972 46551693 -593.61402   74   87  306.00000 -1387.0280   553%  27.5 5105s
 60093011 46599338 -945.42102   91  104  306.00000 -1386.7963   553%  27.5 5110s
 60150261 46639403 -1010.0596   99   99  306.00000 -1386.5841   553%  27.5 5115s
 60206264 46685195 -859.56832  108   99  306.00000 -1386.3716   553%  27.5 5120s
 60272387 46736627 -773.26525  107   98  306.00000 -1386.1485   553%  27.5 5125s
 60344926 46791115 -584.01811  116   69  306.00000 -1385.8901   553%  27.5 5130s
 60394901 46824797 -1035.9099   92  120  306.00000 -1385.7086   553%  27.5 5136s
 60441473 46863228 -843.09429   86   94  306.00000 -1385.5392   553%  27.5 5140s
 60513687 46917797 -943.32826   81  112  306.00000 -1385.2749   553%  27.5 5145s
 60584062 46970040 -635.09956  100   94  306.00000 -1385.0181   553%  27.5 5150s
 60652929 47020960 -781.59553   82  101  306.00000 -1384.7708   553%  27.5 5155s
 60725798 47076028     cutoff  141       306.00000 -1384.5340   552%  27.5 5160s
 60797699 47129914 -707.71806  105   86  306.00000 -1384.2783   552%  27.5 5165s
 60865527 47182096 -980.65708   76  116  306.00000 -1384.0443   552%  27.5 5170s
 60934186 47235063 -894.68971   99  103  306.00000 -1383.8030   552%  27.5 5175s
 61006139 47290283 -838.92055   83  106  306.00000 -1383.5640   552%  27.5 5180s
 61079861 47344693 -554.85362  115   79  306.00000 -1383.3144   552%  27.5 5185s
 61151979 47400683 -1037.3189  107  118  306.00000 -1383.0540   552%  27.5 5190s
 61221665 47452154 -825.32540   71  115  306.00000 -1382.8053   552%  27.5 5195s
 61294653 47508094 -538.50006  108   80  306.00000 -1382.5403   552%  27.4 5200s
 61363146 47558431 -796.97636   95   95  306.00000 -1382.2938   552%  27.4 5205s
 61439840 47616459 -840.75908   74  117  306.00000 -1382.0349   552%  27.4 5210s
 61510101 47670937 -857.18310  118   98  306.00000 -1381.7821   552%  27.4 5215s
 61583627 47727495 -1259.7540   83  123  306.00000 -1381.5229   551%  27.4 5220s
 61653417 47779495 -549.77423  100   70  306.00000 -1381.2749   551%  27.4 5225s
 61720153 47829535 -206.96096  101   65  306.00000 -1381.0349   551%  27.4 5230s
 61740487 47856945 -929.71559  104  110  306.00000 -1380.9526   551%  27.4 5235s
 61819454 47904353 -881.30617   59  110  306.00000 -1380.6734   551%  27.4 5240s
 61894048 47959767  127.25447  110   48  306.00000 -1380.4203   551%  27.4 5245s
 61952823 48004293 -806.49203   75  123  306.00000 -1380.2278   551%  27.4 5250s
 62007795 48045434 -1059.7682  106  105  306.00000 -1380.0227   551%  27.4 5255s
 62074634 48095289 -866.25890  124  100  306.00000 -1379.7843   551%  27.4 5260s
 62149740 48149686 -1037.4310   78  114  306.00000 -1379.5382   551%  27.4 5265s
 62218229 48202482 -995.01570   99  107  306.00000 -1379.3226   551%  27.4 5270s
 62290705 48259097     cutoff  145       306.00000 -1379.0793   551%  27.4 5275s
 62357280 48309109 -549.75405  103   70  306.00000 -1378.8477   551%  27.4 5280s
 62426041 48360685     cutoff  107       306.00000 -1378.6192   551%  27.4 5285s
 62494102 48410877 -662.58099   81  120  306.00000 -1378.3870   550%  27.4 5290s
 62563254 48463885 -1018.3804   99  112  306.00000 -1378.1503   550%  27.4 5295s
 62635874 48517950 -830.04627   95  125  306.00000 -1377.8799   550%  27.4 5300s
 62707497 48574004 -151.78579   80   68  306.00000 -1377.6558   550%  27.4 5305s
 62779390 48627383 -502.93819   96   79  306.00000 -1377.4130   550%  27.4 5310s
 62826171 48660002 -876.58167  104   96  306.00000 -1377.2694   550%  27.4 5315s
 62883281 48705023     cutoff  120       306.00000 -1377.0542   550%  27.4 5320s
 62953637 48757777  291.86060  136   22  306.00000 -1376.8011   550%  27.4 5325s
 63024642 48813276 -1097.3737  116  102  306.00000 -1376.5532   550%  27.4 5330s
 63094585 48863584 -467.30653   91   80  306.00000 -1376.3225   550%  27.4 5335s
 63166320 48917982 -865.13844  100  103  306.00000 -1376.0584   550%  27.4 5340s
 63238975 48973315 -961.31363   78  102  306.00000 -1375.8032   550%  27.4 5345s
 63310446 49027940     cutoff  182       306.00000 -1375.5648   550%  27.4 5350s
 63379671 49081042 -986.81338  117  104  306.00000 -1375.3172   549%  27.4 5355s
 63450171 49132582 -766.78631  111   92  306.00000 -1375.0574   549%  27.4 5360s
 63516310 49181896 -876.29827   80   91  306.00000 -1374.8205   549%  27.4 5365s
 63586344 49233682 -638.98388  144   70  306.00000 -1374.5702   549%  27.4 5370s
 63654641 49284449 -1292.9684  100  127  306.00000 -1374.3245   549%  27.4 5375s
 63727168 49339436 -262.58774  125   51  306.00000 -1374.0831   549%  27.4 5380s
 63797048 49393602 -149.56228  144   57  306.00000 -1373.8693   549%  27.4 5385s
 63855863 49438919 -873.29052  112  109  306.00000 -1373.6821   549%  27.4 5390s
 63924341 49489483 -1032.0507   77  119  306.00000 -1373.4288   549%  27.4 5395s
 63971386 49521272 -871.35837  107   89  306.00000 -1373.2787   549%  27.4 5400s
 64026121 49563879 -866.85341  107   81  306.00000 -1373.0893   549%  27.4 5405s
 64099151 49619767 -461.03946   80   86  306.00000 -1372.8503   549%  27.4 5410s
 64169777 49673145 -852.33150  101  101  306.00000 -1372.6333   549%  27.4 5415s
 64234721 49719824 -909.04633   94  101  306.00000 -1372.4055   548%  27.4 5420s
 64295625 49769114 -767.98650  126  103  306.00000 -1372.1901   548%  27.4 5425s
 64367360 49822364 -359.63517   93   72  306.00000 -1371.9380   548%  27.4 5430s
 64432833 49872914 -1033.9134  108  118  306.00000 -1371.7492   548%  27.4 5435s
 64504545 49926984 -1205.5983  105  113  306.00000 -1371.5115   548%  27.4 5440s
 64575009 49982421 -853.66826  108  102  306.00000 -1371.2963   548%  27.4 5445s
 64647630 50038092 -115.06737  128   44  306.00000 -1371.0467   548%  27.3 5450s
 64718530 50090518 -391.52170  142   59  306.00000 -1370.8027   548%  27.3 5455s
 64786493 50140544 -879.98148   87   99  306.00000 -1370.5869   548%  27.3 5460s
 64858738 50193000 -1050.5617  105  108  306.00000 -1370.3482   548%  27.3 5465s
 64925379 50242583     cutoff  132       306.00000 -1370.1358   548%  27.3 5470s
 64994066 50291555 -545.04099  106   79  306.00000 -1369.9114   548%  27.3 5477s
 65033645 50323689 -891.23744   91  104  306.00000 -1369.7712   548%  27.3 5480s
 65104945 50375752 -508.20136   94   87  306.00000 -1369.5154   548%  27.3 5485s
 65163306 50421746 -962.73041   98   98  306.00000 -1369.3425   547%  27.3 5490s
 65234972 50474702 -262.90810  124   59  306.00000 -1369.1046   547%  27.3 5495s
 65303507 50526660  128.44139  136   41  306.00000 -1368.8918   547%  27.3 5500s
 65374857 50581272 -805.25477   88  104  306.00000 -1368.6505   547%  27.3 5505s
 65444361 50634733 -1235.2972   98  122  306.00000 -1368.4246   547%  27.3 5510s
 65462836 50644127 -767.39256   86   93  306.00000 -1368.3717   547%  27.3 5515s
 65526945 50695341 -807.98269  101  107  306.00000 -1368.1466   547%  27.3 5520s
 65596251 50748244 -1008.8759   87  112  306.00000 -1367.8975   547%  27.3 5525s
 65665866 50799675  -63.53613  103   65  306.00000 -1367.6639   547%  27.3 5530s
 65741293 50856139 -791.30279   87  110  306.00000 -1367.4190   547%  27.3 5535s
 65808816 50907998 -1013.7349  125  108  306.00000 -1367.1831   547%  27.3 5540s
 65883417 50963944  -84.21246  121   43  306.00000 -1366.9326   547%  27.3 5545s
 65953154 51015126 -743.69341  117   88  306.00000 -1366.6954   547%  27.3 5550s
 66021632 51064705 -212.24246  110   48  306.00000 -1366.4621   547%  27.3 5555s
 66086439 51112934 -379.56508  119   62  306.00000 -1366.2373   546%  27.3 5560s
 66152434 51162079 -674.30088   75   94  306.00000 -1366.0232   546%  27.3 5565s
 66217746 51208516 -1078.5628   84  104  306.00000 -1365.7852   546%  27.3 5570s
 66278711 51252175 -891.50329  103  104  306.00000 -1365.5828   546%  27.3 5576s
 66318662 51285383 -1032.8745   98   97  306.00000 -1365.4455   546%  27.3 5580s
 66392328 51341266  -13.09412  119   48  306.00000 -1365.2108   546%  27.3 5585s
 66463360 51394442 -1069.2618   80  109  306.00000 -1364.9743   546%  27.3 5590s
 66532789 51446610 -882.19398   92  103  306.00000 -1364.7702   546%  27.3 5595s
 66600887 51498217  -96.51412  124   60  306.00000 -1364.5523   546%  27.3 5600s
 66679249 51556990 -974.61526  105  103  306.00000 -1364.3041   546%  27.3 5605s
 66748518 51610183  233.83720  116   28  306.00000 -1364.0775   546%  27.3 5610s
 66818497 51663370 -663.66951   93   89  306.00000 -1363.8472   546%  27.3 5615s
 66892439 51716833   52.09558   93   45  306.00000 -1363.6044   546%  27.3 5620s
 66959629 51767958 -926.25579  102  104  306.00000 -1363.3783   546%  27.3 5625s
 67028966 51820615 -639.57160  112   80  306.00000 -1363.1641   545%  27.3 5630s
 67065006 51844921 -837.56887  108  110  306.00000 -1363.0408   545%  27.3 5635s
 67131986 51896138 -786.02944   81   97  306.00000 -1362.8374   545%  27.3 5640s
 67190093 51944356 -934.17399  101  105  306.00000 -1362.6570   545%  27.3 5645s
 67259994 51997530 -492.69009  106   74  306.00000 -1362.4489   545%  27.3 5650s
 67332695 52052132 -786.37971   83  111  306.00000 -1362.2110   545%  27.3 5655s
 67406061 52107644 -910.20245  116  103  306.00000 -1361.9666   545%  27.3 5660s
 67482306 52165235 -477.68819  143   69  306.00000 -1361.7212   545%  27.2 5665s
 67555033 52221434 -810.79021   75  111  306.00000 -1361.4951   545%  27.2 5670s
 67621542 52269901 -425.45047  104   64  306.00000 -1361.2944   545%  27.2 5675s
 67683206 52313973 -245.80639  123   55  306.00000 -1361.0956   545%  27.2 5680s
 67743219 52362914 -1079.9114  104  105  306.00000 -1360.9118   545%  27.2 5685s
 67818967 52418768 -878.36513   97   99  306.00000 -1360.6599   545%  27.2 5690s
 67886120 52470548     cutoff  129       306.00000 -1360.4494   545%  27.2 5695s
 67955959 52522762 -824.10195  108   89  306.00000 -1360.2189   545%  27.2 5700s
 68029429 52576691 -595.34195   83   95  306.00000 -1359.9826   544%  27.2 5705s
 68095277 52627244 -238.20032   93   68  306.00000 -1359.7782   544%  27.2 5710s
 68168866 52682971   31.51217  133   22  306.00000 -1359.5584   544%  27.2 5715s
 68238544 52736107 -775.93217   88  101  306.00000 -1359.3479   544%  27.2 5720s
 68303580 52784037  197.91377  147   36  306.00000 -1359.1517   544%  27.2 5725s
 68371991 52832777 -887.86911   87  103  306.00000 -1358.9164   544%  27.2 5732s
 68408369 52862634 -124.72604  125   55  306.00000 -1358.7950   544%  27.2 5735s
 68477788 52914648 -585.19578  101   77  306.00000 -1358.5887   544%  27.2 5740s
 68550073 52967770 -811.18034   80  112  306.00000 -1358.3560   544%  27.2 5745s
 68615330 53017289 -786.94181  120  108  306.00000 -1358.1642   544%  27.2 5750s
 68684883 53071896 -1127.4255   88  123  306.00000 -1357.9213   544%  27.2 5755s
 68760311 53128768 -506.96539   81   78  306.00000 -1357.7065   544%  27.2 5760s
 68825600 53178012 -1120.6764   92  127  306.00000 -1357.5181   544%  27.2 5765s
 68873951 53212521 -585.45154  112   82  306.00000 -1357.3643   544%  27.2 5770s
 68947041 53268718 -990.76102   79  120  306.00000 -1357.1380   544%  27.2 5775s
 69018117 53322175 -584.57011  125   85  306.00000 -1356.9123   543%  27.2 5780s
 69093322 53376735 -709.30847  118   90  306.00000 -1356.6656   543%  27.2 5785s
 69165906 53432010 -842.45484   92  112  306.00000 -1356.4517   543%  27.2 5790s
 69191836 53452713  -29.60922  103   53  306.00000 -1356.3747   543%  27.2 5795s
 69266905 53507162 -930.11253  115  102  306.00000 -1356.1366   543%  27.2 5800s
 69335970 53559629 -903.67972   92   92  306.00000 -1355.9336   543%  27.2 5805s
 69405488 53610348 -734.39683  119   87  306.00000 -1355.7328   543%  27.2 5810s
 69475516 53662886 -1136.0541   90  120  306.00000 -1355.5012   543%  27.2 5815s
 69545605 53715640 -464.34674  101   76  306.00000 -1355.3181   543%  27.2 5820s
 69617836 53769644 -863.87173   95  113  306.00000 -1355.0915   543%  27.2 5825s
 69691984 53825846 -789.71726   81  117  306.00000 -1354.8694   543%  27.2 5830s
 69762089 53878161  130.16936  145   22  306.00000 -1354.6421   543%  27.2 5835s
 69836384 53933053 -912.71704  103   98  306.00000 -1354.3976   543%  27.2 5840s
 69906449 53984926 -290.03463   94   62  306.00000 -1354.1921   543%  27.2 5845s
 69972720 54036372 -920.99262   99  102  306.00000 -1353.9941   542%  27.2 5850s
 70043943 54087814 -960.80497  101  102  306.00000 -1353.7727   542%  27.2 5855s
 70105898 54134393 -839.43552   86  114  306.00000 -1353.5733   542%  27.2 5860s
 70174239 54186578 -843.98229   80  105  306.00000 -1353.3571   542%  27.2 5865s
 70218106 54216051 -803.34796  117  106  306.00000 -1353.2224   542%  27.2 5872s
 70252016 54245556  251.70677  147   20  306.00000 -1353.1293   542%  27.2 5875s
 70325008 54300124 -861.43632  108  107  306.00000 -1352.8964   542%  27.2 5880s
 70393324 54350447 -1158.5335   88  112  306.00000 -1352.6944   542%  27.2 5885s
 70461543 54402731 -898.48872   96  102  306.00000 -1352.4885   542%  27.2 5890s
 70534667 54456807 -911.67786  101  100  306.00000 -1352.2631   542%  27.2 5895s
 70608202 54510597 -218.37752  119   55  306.00000 -1352.0244   542%  27.2 5900s
 70683666 54567775  -65.11040  119   63  306.00000 -1351.7806   542%  27.2 5905s
 70753767 54620462     cutoff  131       306.00000 -1351.5544   542%  27.2 5910s
 70827589 54677479 -146.49853  134   52  306.00000 -1351.3360   542%  27.1 5915s
 70900837 54733488 -1095.0132   95  120  306.00000 -1351.1023   542%  27.1 5920s
 70971827 54785220 -834.02080   90  103  306.00000 -1350.8999   541%  27.1 5925s
 71047175 54841316 -836.62805  113   88  306.00000 -1350.6609   541%  27.1 5930s
 71112165 54889773 -597.61342  129   77  306.00000 -1350.4670   541%  27.1 5935s
 71181531 54941918 -718.06008   73   99  306.00000 -1350.2520   541%  27.1 5940s
 71254277 54994086 -948.43239  102  104  306.00000 -1350.0207   541%  27.1 5945s
 71325617 55047378     cutoff  150       306.00000 -1349.8018   541%  27.1 5950s
 71393435 55098357 -333.00107  103   57  306.00000 -1349.5886   541%  27.1 5955s
 71463002 55149496 -318.04559  126   58  306.00000 -1349.3772   541%  27.1 5960s
 71507591 55182207 -714.01172   87   94  306.00000 -1349.2456   541%  27.1 5965s
 71564651 55227328   47.51754  148   29  306.00000 -1349.0871   541%  27.1 5970s
