
Gurobi 11.0.0 (linux64) logging started Fri Aug 23 13:12:53 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random18.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 324 columns and 0 nonzeros
Model fingerprint: 0xaeabdc52
Model has 11340 quadratic objective terms
Variable types: 0 continuous, 324 integer (324 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3816.0000000
Found heuristic solution: objective 997.0000000
Found heuristic solution: objective 502.0000000
Found heuristic solution: objective 466.0000000
Presolve time: 0.08s
Presolved: 0 rows, 324 columns, 0 nonzeros
Presolved model has 11340 quadratic objective terms
Variable types: 0 continuous, 324 integer (324 binary)

Root relaxation: objective -4.699711e+03, 327 iterations, 0.05 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 35558493 32097718 -2125.7014   94  197  378.00000 -2837.0296   851%   5.1 4300s
 35606535 32141209 -1362.8992  160  147  378.00000 -2836.9028   851%   5.1 4305s
 35630958 32159845 -2481.8444   63  231  378.00000 -2836.8299   850%   5.1 4313s
 35630990 32188687 -2453.8384   64  228  378.00000 -2836.8204   850%   5.1 4324s
 35663022 32191345  121.92187  243   62  378.00000 -2836.7331   850%   5.1 4325s
 35714027 32238836 -1556.5409  139  169  378.00000 -2836.5568   850%   5.1 4330s
 35762544 32282385  330.84294  126  115  378.00000 -2836.3943   850%   5.1 4335s
 35812436 32329244 -1463.1282  147  156  378.00000 -2836.1824   850%   5.1 4340s
 35854271 32366243 -406.85760  217   81  378.00000 -2836.0968   850%   5.1 4345s
 35899837 32405262 -2572.3795   64  219  378.00000 -2835.8807   850%   5.1 4350s
 35942443 32443276 -152.42692   71  136  378.00000 -2835.7368   850%   5.1 4355s
 35991233 32487255 -657.15156  176  119  378.00000 -2835.5804   850%   5.1 4360s
 36040632 32532943 -2297.7375   56  224  378.00000 -2835.3308   850%   5.1 4365s
 36086299 32573391 -2422.2279   56  225  378.00000 -2835.1912   850%   5.1 4370s
 36129871 32612357 -1775.5778   66  210  378.00000 -2835.0437   850%   5.1 4375s
 36176535 32653556 -1454.2348  138  167  378.00000 -2834.8659   850%   5.1 4380s
 36214107 32686177  148.00096  132  112  378.00000 -2834.6863   850%   5.1 4385s
 36242366 32713327 -1540.6974  138  166  378.00000 -2834.6089   850%   5.1 4390s
 36266975 32734504 -1803.8749   92  188  378.00000 -2834.5374   850%   5.1 4395s
 36302822 32767774 -2585.8821   48  221  378.00000 -2834.4078   850%   5.1 4400s
 36335693 32794113 -2535.6085   46  235  378.00000 -2834.2890   850%   5.1 4406s
 36362231 32820404 -2337.5637  111  200  378.00000 -2834.2243   850%   5.1 4410s
 36407093 32862499 -1062.1196  164  132  378.00000 -2834.0716   850%   5.1 4415s
 36460905 32911073 -2620.2976   73  238  378.00000 -2833.8698   850%   5.1 4420s
 36522019 32966810 -2159.1839   90  203  378.00000 -2833.6377   850%   5.1 4425s
 36572698 33010397     cutoff  137       378.00000 -2833.4470   850%   5.1 4430s
 36611092 33047851 -2536.1484   55  230  378.00000 -2833.3544   850%   5.1 4435s
 36651831 33082859 -1210.3001   76  175  378.00000 -2833.1596   850%   5.1 4440s
 36694183 33121289 -583.30858  176  121  378.00000 -2833.0132   849%   5.1 4445s
 36725667 33151478  136.16772  229   84  378.00000 -2832.9360   849%   5.1 4450s
 36775330 33195225 -955.01010   83  176  378.00000 -2832.7799   849%   5.1 4455s
 36829876 33244926 -833.97278  185  119  378.00000 -2832.5624   849%   5.1 4460s
 36874927 33282662 -2002.7249   90  219  378.00000 -2832.3680   849%   5.1 4465s
 36907442 33310931 -1189.9373  141  174  378.00000 -2832.2493   849%   5.1 4470s
 36952956 33349825 -104.55377  121  121  378.00000 -2832.0371   849%   5.1 4475s
 37001832 33393028 -1240.8529  151  155  378.00000 -2831.8618   849%   5.1 4480s
 37042197 33429433 -2393.1480   63  215  378.00000 -2831.7512   849%   5.1 4485s
 37065597 33450046 -2527.3309   55  228  378.00000 -2831.6613   849%   5.1 4490s
 37110125 33490700 -1754.1811  127  166  378.00000 -2831.4315   849%   5.1 4495s
 37158605 33532765 -2496.0900   56  226  378.00000 -2831.2497   849%   5.1 4500s
 37208333 33578410 -1508.8004   85  189  378.00000 -2831.0535   849%   5.1 4505s
 37248101 33612756  254.20133  120  116  378.00000 -2830.9103   849%   5.1 4510s
 37288499 33647683 -1821.6515   89  197  378.00000 -2830.7810   849%   5.1 4515s
 37332593 33687326 -2433.7384   56  233  378.00000 -2830.6466   849%   5.1 4520s
 37378634 33732364 -823.51455  183  115  378.00000 -2830.5195   849%   5.1 4525s
 37429204 33775319 -2546.1677   79  232  378.00000 -2830.3319   849%   5.1 4530s
 37472365 33816678 -602.13132   82  148  378.00000 -2830.2277   849%   5.1 4535s
 37508639 33849015 -2019.8491  108  183  378.00000 -2830.0499   849%   5.1 4540s
 37559170 33893031 -2217.1685   79  214  378.00000 -2829.8795   849%   5.1 4545s
 37599448 33928576 -934.11930  103  133  378.00000 -2829.7362   849%   5.1 4550s
 37648778 33972711 -171.49065   93  128  378.00000 -2829.5462   849%   5.1 4555s
 37679497 34001045 -646.60724   93  170  378.00000 -2829.4474   849%   5.1 4560s
 37725813 34043196 -1462.5360  114  174  378.00000 -2829.2886   848%   5.1 4565s
 37774062 34086841 -2430.7104   55  227  378.00000 -2829.1770   848%   5.1 4570s
 37810113 34120039 -1387.0725  162  163  378.00000 -2829.0783   848%   5.1 4575s
 37854874 34160073 -988.82090   77  174  378.00000 -2828.9179   848%   5.1 4580s
 37899275 34200480  343.34466  110  119  378.00000 -2828.7342   848%   5.1 4585s
 37938079 34233352 -1447.7535   74  186  378.00000 -2828.5927   848%   5.1 4590s
 37985096 34276385 -2036.0350  125  185  378.00000 -2828.4103   848%   5.1 4595s
 38028481 34316440 -558.29228  205  101  378.00000 -2828.3209   848%   5.1 4600s
 38076831 34358580 -974.12452  187  125  378.00000 -2828.1711   848%   5.1 4605s
 38118206 34396942 -1885.8460  112  176  378.00000 -2828.0273   848%   5.1 4610s
 38148167 34448515   48.29635   84  109  378.00000 -2827.9154   848%   5.1 4621s
 38200628 34468974 -2670.2786   60  222  378.00000 -2827.7187   848%   5.1 4625s
 38222151 34485284 -2020.9534  103  201  378.00000 -2827.6317   848%   5.1 4630s
 38252056 34518208 -2608.9959   73  236  378.00000 -2827.5518   848%   5.1 4635s
 38299228 34557545   71.59197  149  108  378.00000 -2827.3625   848%   5.1 4640s
 38337995 34593294   28.52510  236   71  378.00000 -2827.2728   848%   5.1 4645s
 38381923 34632687 -2600.4737   49  222  378.00000 -2827.0722   848%   5.1 4650s
 38437203 34682070 -1567.9736   75  197  378.00000 -2826.8741   848%   5.1 4655s
 38484558 34724299 -1161.0468  100  153  378.00000 -2826.7109   848%   5.1 4660s
 38538674 34773114 -2168.3118   60  213  378.00000 -2826.5244   848%   5.1 4665s
 38584379 34815159 -2078.3317   76  192  378.00000 -2826.3682   848%   5.1 4670s
 38625540 34852161 -1774.4259   60  195  378.00000 -2826.2443   848%   5.1 4675s
 38676873 34898294 -1792.6341   70  197  378.00000 -2826.0727   848%   5.1 4680s
 38721510 34941167 -2125.6141   82  210  378.00000 -2825.9247   848%   5.1 4685s
 38769941 34983389 -1393.5506  172  134  378.00000 -2825.7884   848%   5.1 4690s
 38824419 35030507 -1974.1818  112  187  378.00000 -2825.6056   848%   5.1 4695s
 38873511 35076633 -2048.1480  129  187  378.00000 -2825.4439   847%   5.1 4700s
 38920940 35118442 -2565.5647   83  229  378.00000 -2825.2974   847%   5.1 4705s
 38932041 35124873 -2716.9000   64  240  378.00000 -2825.2539   847%   5.1 4710s
 38968549 35161040  339.61979  242   72  378.00000 -2825.1348   847%   5.1 4715s
 39012041 35199687 -1926.7368   76  226  378.00000 -2825.0032   847%   5.1 4720s
 39043451 35227591   17.31004  236   71  378.00000 -2824.8673   847%   5.1 4725s
 39093549 35273843 -2041.9872  119  186  378.00000 -2824.6929   847%   5.1 4730s
 39136545 35308265 -1722.4977   82  198  378.00000 -2824.5598   847%   5.1 4738s
 39148940 35323519 -1911.1444   94  201  378.00000 -2824.4866   847%   5.1 4740s
 39191365 35361253 -1390.7971   94  187  378.00000 -2824.3803   847%   5.1 4745s
 39226893 35394288 -2421.8552   62  234  378.00000 -2824.2501   847%   5.1 4750s
 39268842 35432605 -2269.5882   85  233  378.00000 -2824.0956   847%   5.1 4755s
 39311449 35470078 -1472.3788  122  170  378.00000 -2823.9653   847%   5.1 4760s
 39349870 35502751 -1626.7601   97  196  378.00000 -2823.8176   847%   5.1 4765s
 39391025 35541483 -1653.6605  139  163  378.00000 -2823.6554   847%   5.1 4770s
 39435560 35579817 -1200.0744  163  138  378.00000 -2823.5403   847%   5.1 4775s
 39480370 35621831 -1893.1745  107  188  378.00000 -2823.4225   847%   5.1 4780s
 39518503 35656770 -2461.8200   61  237  378.00000 -2823.2821   847%   5.1 4785s
 39541753 35674486 -2718.4195   49  237  378.00000 -2823.2187   847%   5.1 4790s
 39578751 35709960 -2406.6514   84  216  378.00000 -2823.1303   847%   5.1 4795s
 39620509 35746825 -2139.1861  118  197  378.00000 -2823.0008   847%   5.1 4800s
 39666117 35787522 -2537.1137   53  222  378.00000 -2822.8654   847%   5.1 4805s
 39705434 35822598 -2451.6946   47  211  378.00000 -2822.7593   847%   5.1 4810s
 39747977 35863721 -1986.6739  112  189  378.00000 -2822.6160   847%   5.1 4815s
 39801054 35910887 -1577.5779  133  174  378.00000 -2822.4648   847%   5.1 4820s
 39838027 35945945 -2770.8801   49  231  378.00000 -2822.3497   847%   5.1 4825s
 39887077 35990180 -2084.6042  107  179  378.00000 -2822.1832   847%   5.1 4830s
 39939973 36036614  222.29711   66  142  378.00000 -2822.0486   847%   5.1 4835s
 39995337 36086598 -642.78299  206   96  378.00000 -2821.8939   847%   5.1 4840s
 40040392 36128849 -1865.2179   97  205  378.00000 -2821.7243   846%   5.1 4845s
 40086283 36169083 -2057.7679   73  203  378.00000 -2821.5932   846%   5.1 4850s
 40127095 36204968 -2214.9068   62  223  378.00000 -2821.4629   846%   5.1 4855s
 40157952 36233725 -1493.4743  133  162  378.00000 -2821.4018   846%   5.1 4860s
 40178248 36253043 -2527.1344   59  226  378.00000 -2821.3454   846%   5.1 4865s
 40214033 36285754 -2333.7382   62  220  378.00000 -2821.2218   846%   5.1 4870s
 40253599 36321014 -2103.9159   93  209  378.00000 -2821.1150   846%   5.1 4875s
 40299263 36363552 -1927.0574  116  189  378.00000 -2820.9949   846%   5.1 4880s
 40350372 36410161 -2150.1031   63  222  378.00000 -2820.8594   846%   5.1 4885s
 40400442 36455347 -2504.7613   31  221  378.00000 -2820.6948   846%   5.1 4890s
 40445914 36495253 -366.08490  151  118  378.00000 -2820.5460   846%   5.1 4895s
 40492066 36532805 -492.38902  198  109  378.00000 -2820.3738   846%   5.1 4901s
 40534004 36572922 -1361.8368   71  191  378.00000 -2820.1913   846%   5.1 4905s
 40572284 36608094 -1704.2670  119  189  378.00000 -2820.0717   846%   5.1 4910s
 40614970 36643444 -2244.0583   86  214  378.00000 -2819.9703   846%   5.1 4917s
 40632025 36664002 -1689.8681  118  192  378.00000 -2819.9560   846%   5.1 4920s
 40667007 36694838 -1468.6411  125  182  378.00000 -2819.8603   846%   5.1 4925s
 40716297 36737703  177.29410  111  123  378.00000 -2819.6986   846%   5.1 4930s
 40753977 36772454 -752.58901  193  122  378.00000 -2819.5615   846%   5.1 4935s
 40802705 36814472 -1737.5533   95  192  378.00000 -2819.3962   846%   5.1 4940s
 40852141 36859446 -1345.1639   83  176  378.00000 -2819.2661   846%   5.1 4945s
 40885663 36891007 -2395.5539   70  235  378.00000 -2819.1930   846%   5.1 4950s
 40937047 36935660     cutoff  227       378.00000 -2819.0208   846%   5.1 4955s
 40981972 36977327 -2234.2880   88  209  378.00000 -2818.8529   846%   5.1 4960s
 41030968 37019614 -2408.1021   85  218  378.00000 -2818.6960   846%   5.1 4965s
 41073987 37058611 -2425.5745   43  240  378.00000 -2818.5828   846%   5.1 4970s
 41117774 37096769 -1610.8253  155  149  378.00000 -2818.4376   846%   5.1 4975s
 41151289 37127101 -1464.7865  141  182  378.00000 -2818.3232   846%   5.1 4980s
 41200964 37167433 -732.76079   76  163  378.00000 -2818.1334   846%   5.1 4985s
 41244570 37206433  264.82360  161  111  378.00000 -2817.9858   845%   5.1 4990s
 41290651 37248806 -2125.0710   95  198  378.00000 -2817.8525   845%   5.1 4995s
 41338566 37291686 -1655.9591  136  154  378.00000 -2817.7450   845%   5.1 5000s
 41372772 37322262 -972.92022  160  140  378.00000 -2817.6584   845%   5.1 5005s
 41387781 37337635 -310.10887  212   86  378.00000 -2817.6388   845%   5.1 5010s
 41438410 37384015 -2448.1284   91  219  378.00000 -2817.5061   845%   5.1 5015s
 41477505 37420394 -2388.4013   57  215  378.00000 -2817.3923   845%   5.1 5020s
 41530123 37467270 -213.87565  219   84  378.00000 -2817.2457   845%   5.1 5025s
 41571399 37504025 -1748.4096   57  208  378.00000 -2817.1404   845%   5.1 5030s
 41614779 37543209 -1972.4470  120  178  378.00000 -2817.0408   845%   5.1 5035s
 41652134 37575873  154.08081   96  126  378.00000 -2816.8601   845%   5.1 5040s
 41697259 37617296 -2620.6891   76  221  378.00000 -2816.7264   845%   5.1 5045s
 41737354 37649807     cutoff  114       378.00000 -2816.5922   845%   5.1 5050s
 41787377 37693151 -2353.4437   66  227  378.00000 -2816.4163   845%   5.1 5055s
 41834913 37738149 -2432.0413   46  245  378.00000 -2816.2867   845%   5.1 5060s
 41886850 37785315 -1785.5595   70  193  378.00000 -2816.1276   845%   5.1 5065s
 41919931 37817575 -405.61391  214   91  378.00000 -2816.0550   845%   5.1 5070s
 41973731 37861161 -2274.6584   67  219  378.00000 -2815.8372   845%   5.1 5075s
 41994989 37883534 -2406.5052   63  246  378.00000 -2815.8008   845%   5.1 5080s
 42028860 37910079 -2294.9415   69  214  378.00000 -2815.7154   845%   5.1 5087s
 42049373 37930611  377.49597  114  108  378.00000 -2815.6636   845%   5.1 5090s
 42084958 37963130 -2538.0276   59  235  378.00000 -2815.5718   845%   5.1 5095s
 42128089 38001163 -1976.1554  102  194  378.00000 -2815.4402   845%   5.1 5100s
 42174676 38042607 -196.32368   76  124  378.00000 -2815.2872   845%   5.1 5105s
 42217041 38080000 -123.58665   73  136  378.00000 -2815.1418   845%   5.1 5110s
 42259395 38118426 -1347.3630   89  179  378.00000 -2814.9881   845%   5.1 5115s
 42294717 38147836 -2510.1041   58  229  378.00000 -2814.8985   845%   5.1 5120s
 42336788 38186370 -2021.3885   48  223  378.00000 -2814.7868   845%   5.1 5125s
 42371902 38217786 -1720.0613  135  175  378.00000 -2814.6610   845%   5.1 5130s
 42406591 38248633 -2477.2443   71  225  378.00000 -2814.5424   845%   5.1 5135s
 42446838 38285077 -2528.3433   65  226  378.00000 -2814.4388   845%   5.1 5140s
 42485137 38320467 -1114.8324  169  153  378.00000 -2814.3324   845%   5.1 5145s
 42523233 38353167 -2251.0820   41  219  378.00000 -2814.2127   845%   5.1 5150s
 42562382 38388561 -837.35760  195  120  378.00000 -2814.0997   844%   5.1 5155s
 42599226 38420470 -1658.9739  103  184  378.00000 -2814.0056   844%   5.1 5160s
 42640320 38458249 -1937.7506   89  200  378.00000 -2813.8764   844%   5.1 5165s
 42675724 38489315 -711.12279   97  149  378.00000 -2813.7522   844%   5.1 5170s
 42709745 38518786 -961.86655   62  164  378.00000 -2813.6492   844%   5.1 5175s
 42725878 38531015 -753.91730  158  146  378.00000 -2813.6071   844%   5.1 5180s
 42767460 38570983 -1019.7272  201  111  378.00000 -2813.4936   844%   5.1 5185s
 42806390 38607722 -2154.5295   81  201  378.00000 -2813.3563   844%   5.1 5190s
 42846257 38642845 -316.13325  230   79  378.00000 -2813.2339   844%   5.1 5195s
 42886018 38676577 -1725.9484   86  193  378.00000 -2813.0884   844%   5.1 5200s
 42938409 38721890 -638.29810   82  164  378.00000 -2812.9170   844%   5.1 5205s
 42975318 38757205 -2469.0242   54  229  378.00000 -2812.8350   844%   5.1 5210s
 43020796 38798055 -2669.4118   68  236  378.00000 -2812.7329   844%   5.1 5215s
 43061731 38835402 -1320.2792  137  158  378.00000 -2812.5612   844%   5.1 5220s
 43106043 38876123 -2087.2632  107  193  378.00000 -2812.4899   844%   5.1 5225s
 43143645 38909870 -1149.7158  166  141  378.00000 -2812.4187   844%   5.1 5230s
 43194917 38956394 -1670.8304  111  192  378.00000 -2812.2826   844%   5.1 5235s
 43243187 38999884 -2026.8235  111  193  378.00000 -2812.1580   844%   5.1 5240s
 43275002 39030288 -1700.1500  128  171  378.00000 -2812.0590   844%   5.1 5245s
 43286378 39039738 -2806.7709   55  261  378.00000 -2812.0277   844%   5.1 5250s
 43325581 39070845  325.32088   98  128  378.00000 -2811.8931   844%   5.1 5255s
 43365949 39107996 -1372.0827   81  173  378.00000 -2811.7718   844%   5.1 5260s
 43391875 39135987 -1208.6417  125  166  378.00000 -2811.7397   844%   5.1 5265s
 43441205 39176509 -2777.2581   58  244  378.00000 -2811.6209   844%   5.1 5270s
 43485429 39217612 -1393.3668  101  169  378.00000 -2811.4726   844%   5.1 5275s
 43539619 39266858 -159.56224  171  108  378.00000 -2811.3349   844%   5.1 5280s
 43587005 39308646  -50.09470  132  115  378.00000 -2811.1903   844%   5.1 5285s
 43634673 39352368 -2155.8779  108  202  378.00000 -2811.0426   844%   5.1 5290s
 43682417 39395747 -1317.9613  161  146  378.00000 -2810.9349   844%   5.1 5295s
 43726814 39434742 -2497.7642   48  228  378.00000 -2810.7731   844%   5.1 5300s
 43778089 39480527 -2200.2173   79  222  378.00000 -2810.6131   844%   5.1 5305s
 43823628 39522402 -1022.5882   93  153  378.00000 -2810.4663   844%   5.1 5310s
 43868242 39562640 -2502.9943   59  225  378.00000 -2810.3601   843%   5.1 5315s
 43908232 39597642 -1814.5669  121  187  378.00000 -2810.2166   843%   5.1 5320s
 43958752 39638096 -1591.1828  128  168  378.00000 -2810.0109   843%   5.1 5326s
 43991433 39669792 -2308.7352   57  223  378.00000 -2809.9201   843%   5.1 5330s
 44036456 39711704 -2124.1509   84  203  378.00000 -2809.7729   843%   5.1 5335s
 44086408 39755572 -2581.1224   69  230  378.00000 -2809.6316   843%   5.1 5340s
 44134408 39799010 -1724.4120   95  194  378.00000 -2809.5040   843%   5.1 5345s
 44174904 39837573 -595.81259  207  100  378.00000 -2809.4219   843%   5.1 5350s
 44212903 39870090 -1003.5007   77  160  378.00000 -2809.3448   843%   5.1 5355s
 44257802 39910044  306.40004   84  109  378.00000 -2809.1802   843%   5.1 5360s
 44304913 39950455 -1438.9579  149  151  378.00000 -2809.0192   843%   5.1 5365s
 44345133 39989015 -1972.5830  120  181  378.00000 -2808.9128   843%   5.1 5370s
 44386291 40025372 -2768.1661   88  228  378.00000 -2808.8092   843%   5.1 5375s
 44424955 40058632 -2242.4792   47  220  378.00000 -2808.7250   843%   5.1 5380s
 44473860 40105088 -2715.4979   58  224  378.00000 -2808.5972   843%   5.1 5385s
 44524855 40151650 -2164.0788   82  224  378.00000 -2808.4644   843%   5.1 5390s
 44556088 40179455 -2563.6769   81  220  378.00000 -2808.3519   843%   5.1 5395s
 44598238 40216401 -824.70906  100  161  378.00000 -2808.2370   843%   5.1 5400s
 44627542 40239353 -903.77617   78  172  378.00000 -2808.1584   843%   5.1 5405s
 44662908 40273658 -2351.1211   74  234  378.00000 -2808.0528   843%   5.1 5410s
 44696815 40304635 -2453.9914   44  224  378.00000 -2807.9893   843%   5.1 5415s
 44741348 40343506 -2048.6772   56  212  378.00000 -2807.8385   843%   5.1 5420s
 44788508 40385228  237.00283  154  105  378.00000 -2807.6774   843%   5.1 5425s
 44836293 40427629 -2414.0913   64  242  378.00000 -2807.5303   843%   5.1 5430s
 44882243 40469517 -680.25078  114  147  378.00000 -2807.4002   843%   5.1 5435s
 44934550 40517019 -1419.7531   68  198  378.00000 -2807.2514   843%   5.1 5440s
 44972368 40553086 -1014.1508  163  140  378.00000 -2807.1543   843%   5.1 5445s
 45019900 40596114 -883.71591  167  139  378.00000 -2807.0308   843%   5.1 5450s
 45068598 40638881     cutoff  232       378.00000 -2806.9246   843%   5.1 5455s
 45121307 40686493 -1700.0440  142  163  378.00000 -2806.7865   843%   5.1 5460s
 45171066 40731677 -2469.7194   55  239  378.00000 -2806.6352   842%   5.1 5465s
 45214867 40771786  283.95517  211   83  378.00000 -2806.5314   842%   5.1 5470s
 45244417 40795062 -2040.9410  113  199  378.00000 -2806.4653   842%   5.1 5476s
 45244449 40823601 -2035.2855  114  198  378.00000 -2806.4621   842%   5.1 5486s
 45305807 40852286 -360.36908  125  144  378.00000 -2806.2689   842%   5.1 5490s
 45361159 40900274 -120.22849   55  125  378.00000 -2806.1115   842%   5.1 5495s
 45403428 40940335 -2639.6900   66  228  378.00000 -2806.0195   842%   5.1 5500s
 45454074 40985207 -2421.9253   64  248  378.00000 -2805.8651   842%   5.1 5505s
 45505478 41030618 -133.12635  121  125  378.00000 -2805.7321   842%   5.1 5510s
 45552921 41075391 -1016.8444  181  129  378.00000 -2805.6429   842%   5.1 5515s
 45602609 41120031 -1993.0342  108  196  378.00000 -2805.5159   842%   5.1 5520s
 45654698 41165825   60.86103  221   90  378.00000 -2805.4099   842%   5.1 5525s
 45676074 41186675 -1064.9557   79  177  378.00000 -2805.3394   842%   5.1 5530s
 45726283 41228347 -2626.6987   57  222  378.00000 -2805.1999   842%   5.1 5536s
 45746620 41249611 -1727.5712   94  190  378.00000 -2805.1300   842%   5.1 5540s
 45791517 41291393 -1922.5480  123  184  378.00000 -2805.0301   842%   5.1 5545s
 45837717 41332879 -1856.7569  119  176  378.00000 -2804.8965   842%   5.1 5550s
 45874041 41365031 -1781.1107  143  168  378.00000 -2804.8252   842%   5.1 5555s
 45918206 41403602   53.56835   95  133  378.00000 -2804.7079   842%   5.1 5560s
 45948926 41429023   47.21562  133  123  378.00000 -2804.6430   842%   5.1 5565s
 45989592 41469718 -2156.4092   78  215  378.00000 -2804.5546   842%   5.1 5570s
 46041374 41516070 -1859.0069   86  190  378.00000 -2804.4020   842%   5.1 5575s
 46084144 41554076 -1361.2420  105  158  378.00000 -2804.2697   842%   5.1 5580s
 46140999 41606274  347.01353  136  113  378.00000 -2804.1375   842%   5.1 5585s
 46192070 41650825 -380.25279  211   98  378.00000 -2803.9970   842%   5.1 5590s
 46249985 41704445 -1806.0677  115  175  378.00000 -2803.8420   842%   5.1 5595s
 46289430 41739342 -1600.1536  128  172  378.00000 -2803.7271   842%   5.1 5600s
 46336371 41781914 -1557.8206  154  150  378.00000 -2803.6008   842%   5.1 5605s
 46387580 41826318 -2002.6243   97  197  378.00000 -2803.4741   842%   5.1 5610s
 46434848 41869742 -2386.6169   65  226  378.00000 -2803.3762   842%   5.1 5615s
 46474176 41907538 -2144.2212   81  220  378.00000 -2803.2887   842%   5.1 5620s
 46502774 41933209 -2557.2874   47  236  378.00000 -2803.2330   842%   5.1 5625s
 46549802 41975115 -2152.1395  109  203  378.00000 -2803.0880   842%   5.1 5630s
 46553975 42004049 -2541.6593   59  239  378.00000 -2803.0749   842%   5.1 5637s
 46597071 42017018 -2153.5263   67  222  378.00000 -2802.9614   842%   5.1 5640s
 46650097 42066457 -1708.1995  136  160  378.00000 -2802.8287   841%   5.1 5645s
 46692472 42104828 -2166.8150   73  196  378.00000 -2802.7167   841%   5.1 5650s
 46734574 42140347 -1246.5213  103  159  378.00000 -2802.6147   841%   5.1 5655s
 46778410 42177515 -2547.9490   61  226  378.00000 -2802.5051   841%   5.1 5660s
 46816946 42216524 -2000.5811  121  197  378.00000 -2802.3750   841%   5.1 5665s
 46851712 42248699 -1186.2028  167  135  378.00000 -2802.2689   841%   5.1 5670s
 46901171 42289990 -1457.1916  118  166  378.00000 -2802.1286   841%   5.1 5675s
 46939297 42324788 -2406.1717   73  222  378.00000 -2802.0432   841%   5.1 5680s
 46984788 42365352 -2253.2626   45  229  378.00000 -2801.8909   841%   5.1 5685s
 47029014 42406856 -2371.2710   65  223  378.00000 -2801.7996   841%   5.1 5690s
 47073161 42445690 -508.50564  192  113  378.00000 -2801.7008   841%   5.1 5695s
 47112936 42481396 -1183.2867   94  172  378.00000 -2801.5988   841%   5.1 5700s
 47140482 42502942 -2327.7515   76  227  378.00000 -2801.5330   841%   5.1 5705s
 47175270 42539095 -2061.1938  110  185  378.00000 -2801.4470   841%   5.1 5710s
 47223514 42580868  303.45542  244   63  378.00000 -2801.3285   841%   5.1 5715s
 47270273 42624587 -2141.9640   95  216  378.00000 -2801.2264   841%   5.1 5720s
 47310649 42659295  254.23300   66  127  378.00000 -2801.1181   841%   5.1 5725s
 47349747 42695827 -2583.2493   67  238  378.00000 -2801.0240   841%   5.1 5730s
 47392039 42733158 -2524.2373   43  222  378.00000 -2800.9289   841%   5.1 5735s
 47431697 42765827 -2396.2420   55  226  378.00000 -2800.8372   841%   5.1 5740s
 47480454 42810401 -2413.3062   67  225  378.00000 -2800.7017   841%   5.1 5745s
 47524131 42850926 -2273.5106   92  206  378.00000 -2800.6093   841%   5.1 5750s
 47567234 42888297 -1303.9362  111  165  378.00000 -2800.4599   841%   5.1 5755s
 47607546 42927591 -1879.4455  141  166  378.00000 -2800.3500   841%   5.1 5760s
 47654104 42964872 -1377.6718   47  180  378.00000 -2800.2334   841%   5.1 5765s
 47700746 43007888 -2519.1404   51  245  378.00000 -2800.1150   841%   5.1 5770s
 47751863 43054113 -183.65481  217   88  378.00000 -2799.9660   841%   5.1 5775s
 47801040 43094600 -1543.8989  157  153  378.00000 -2799.8332   841%   5.1 5780s
 47849019 43141218 -1784.3390  113  208  378.00000 -2799.7035   841%   5.1 5785s
 47889325 43173046 -2138.2661   72  202  378.00000 -2799.5869   841%   5.1 5791s
 47925140 43209897 -2288.2666   95  201  378.00000 -2799.4803   841%   5.1 5795s
 47964890 43244058 -2452.9561   88  212  378.00000 -2799.4066   841%   5.1 5800s
 48012873 43288208  -30.12278  127  115  378.00000 -2799.2910   841%   5.1 5805s
 48062343 43331647 -1592.5855  155  148  378.00000 -2799.1531   841%   5.1 5810s
 48102614 43369310 -1661.9628  110  174  378.00000 -2799.0587   840%   5.1 5815s
 48148889 43412062 -1385.8939  160  144  378.00000 -2798.9184   840%   5.1 5820s
 48187667 43446847 -2390.2873   50  239  378.00000 -2798.8359   840%   5.1 5825s
 48233500 43488879 -2540.0950   84  225  378.00000 -2798.7410   840%   5.1 5830s
 48276513 43525102 -2102.4698   79  212  378.00000 -2798.6493   840%   5.1 5835s
 48322024 43566345 -1141.7597  147  150  378.00000 -2798.5180   840%   5.1 5840s
 48367941 43607422 -383.31566  144  134  378.00000 -2798.3628   840%   5.1 5845s
 48415517 43652448 -1994.6190  104  194  378.00000 -2798.2385   840%   5.1 5850s
 48470724 43700778 -280.18906  204   87  378.00000 -2798.1319   840%   5.1 5855s
 48509416 43736352 -301.01811  191  105  378.00000 -2798.0141   840%   5.1 5860s
 48560849 43783815 -2214.7396   68  216  378.00000 -2797.9138   840%   5.1 5865s
 48605822 43820790 -1476.9535  163  152  378.00000 -2797.8194   840%   5.1 5871s
