
Gurobi 11.0.0 (linux64) logging started Fri Aug 23 01:41:57 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random16.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 256 columns and 0 nonzeros
Model fingerprint: 0x728dffb8
Model has 7936 quadratic objective terms
Variable types: 0 continuous, 256 integer (256 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [6e+00, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3296.0000000
Found heuristic solution: objective 721.0000000
Found heuristic solution: objective 532.0000000
Found heuristic solution: objective 434.0000000
Found heuristic solution: objective 414.0000000
Presolve time: 0.09s
Presolved: 0 rows, 256 columns, 0 nonzeros
Presolved model has 7936 quadratic objective terms
Variable types: 0 continuous, 256 integer (256 binary)

Root relaxation: objective -3.374220e+03, 255 iterations, 0.03 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 12088489 10476285 -2965.5573   81  188  304.00000 -2965.5573  1076%  39.1 4365s
 12108869 10492278 -2360.5968  121  108  304.00000 -2965.5573  1076%  39.1 4370s
 12128184 10508114 -2965.5573  108  159  304.00000 -2965.5573  1076%  39.0 4375s
 12145545 10524690 -2965.5573   93  213  304.00000 -2965.5573  1076%  39.0 4380s
 12162198 10537917 -2965.5573   71  146  304.00000 -2965.5573  1076%  39.0 4385s
 12179954 10551092 -1674.5714  174   60  304.00000 -2965.5573  1076%  39.0 4391s
 12189298 10560966 -2965.5573   83  230  304.00000 -2965.5573  1076%  39.0 4395s
 12207467 10576983 -2965.5573   82  195  304.00000 -2965.5573  1076%  39.0 4400s
 12229815 10595214 -2965.5573   94  132  304.00000 -2965.5573  1076%  39.0 4405s
 12247135 10609070 -1299.5223   92   62  304.00000 -2965.5573  1076%  39.0 4410s
 12261364 10620883 -2965.5573   73  229  304.00000 -2965.5573  1076%  39.0 4415s
 12274205 10634025 -2965.5573   84  186  304.00000 -2965.5573  1076%  39.0 4420s
 12292124 10648476 -2965.5573   91  173  304.00000 -2965.5573  1076%  39.0 4425s
 12305982 10660817 -2965.5573   78  126  304.00000 -2965.5573  1076%  39.0 4430s
 12324476 10676745 -2965.5573   91  185  304.00000 -2965.5573  1076%  39.0 4435s
 12340933 10692214 -2965.5573   63  204  304.00000 -2965.5573  1076%  39.0 4440s
 12358914 10705042 -2965.5573   88  169  304.00000 -2965.5573  1076%  39.0 4445s
 12373765 10721279 -2851.7095  153  101  304.00000 -2965.5573  1076%  39.0 4450s
 12378994 10721617 -2965.5573  103  216  304.00000 -2965.5573  1076%  39.0 4460s
 12394559 10736119 -1782.8585   90   76  304.00000 -2965.5573  1076%  39.0 4465s
 12411075 10749827 -2965.5573  115  136  304.00000 -2965.5573  1076%  39.0 4470s
 12425036 10764066 -2965.5573   65  216  304.00000 -2965.5573  1076%  39.0 4475s
 12440948 10777581 -2965.5573  123  177  304.00000 -2965.5573  1076%  39.0 4480s
 12456839 10791349 -2965.5573   61  210  304.00000 -2965.5573  1076%  39.0 4485s
 12475280 10805331 -2965.5573   92  206  304.00000 -2965.5573  1076%  39.0 4490s
 12486050 10816432 -2965.5573   73  227  304.00000 -2965.5573  1076%  39.0 4495s
 12505952 10831371 -2965.5573   95  188  304.00000 -2965.5573  1076%  39.0 4500s
 12517807 10843350 -2965.5573   87  225  304.00000 -2965.5573  1076%  39.0 4506s
 12534463 10857641 -2398.9793  136   84  304.00000 -2965.5573  1076%  39.0 4510s
 12550346 10871791 -2965.5573   74  205  304.00000 -2965.5573  1076%  39.0 4515s
 12564832 10885480 -2965.5573  158   93  304.00000 -2965.5573  1076%  39.0 4520s
 12581462 10898141 -2965.5573   90  211  304.00000 -2965.5573  1076%  39.0 4525s
 12598143 10909889 -2965.5573   90  204  304.00000 -2965.5573  1076%  39.0 4530s
 12610243 10922141 -2965.5573   72  217  304.00000 -2965.5573  1076%  39.0 4535s
 12630528 10939390 -2965.5573   67  232  304.00000 -2965.5573  1076%  39.0 4540s
 12647530 10954897 -2965.5573   62  211  304.00000 -2965.5573  1076%  39.0 4545s
 12665490 10970093 -2965.5573   78  225  304.00000 -2965.5573  1076%  38.9 4550s
 12680575 10983516 -2965.5573  108  149  304.00000 -2965.5573  1076%  38.9 4555s
 12695075 10994512 -2965.5573   77  215  304.00000 -2965.5573  1076%  38.9 4560s
 12710313 11007659 -2965.5573  116  167  304.00000 -2965.5573  1076%  39.0 4565s
 12725569 11021394 -2965.5573  130  131  304.00000 -2965.5573  1076%  38.9 4570s
 12741199 11035596 -2965.5573  104  182  304.00000 -2965.5573  1076%  38.9 4575s
 12761702 11051701 -817.42565  180   30  304.00000 -2965.5573  1076%  38.9 4580s
 12780680 11069935     cutoff  134       304.00000 -2965.5573  1076%  38.9 4585s
 12793390 11078967 -2965.5573   86  108  304.00000 -2965.5573  1076%  38.9 4590s
 12810594 11094427 -2965.5573  107  157  304.00000 -2965.5573  1076%  38.9 4595s
 12825887 11107636 -2965.5573   79  227  304.00000 -2965.5573  1076%  38.9 4600s
 12841552 11119412 -2965.5573   67  240  304.00000 -2965.5573  1076%  38.9 4605s
 12858978 11135046 -2965.5573   90  225  304.00000 -2965.5573  1076%  38.9 4610s
 12876307 11147543 -2965.5573   69  174  304.00000 -2965.5573  1076%  38.9 4615s
 12885867 11159140 -2965.5573   77  180  304.00000 -2965.5573  1076%  38.9 4620s
 12902406 11172041 -2325.7095  140   68  304.00000 -2965.5573  1076%  38.9 4625s
 12918929 11186364 -2965.5573   74  205  304.00000 -2965.5573  1076%  38.9 4630s
 12936131 11200115 -2965.5573   73  239  304.00000 -2965.5573  1076%  38.9 4635s
 12954782 11215712 -2965.5573   94  225  304.00000 -2965.5573  1076%  38.9 4640s
 12966004 11226544 -2965.5573   79  213  304.00000 -2965.5573  1076%  38.9 4645s
 12985199 11242965 -2965.5573   75  220  304.00000 -2965.5573  1076%  38.9 4650s
 12997623 11254831 -2965.5573  111  129  304.00000 -2965.5573  1076%  38.9 4655s
 13015946 11269918 -2965.5573  137  154  304.00000 -2965.5573  1076%  38.9 4660s
 13032078 11284510 -2965.5573  110  146  304.00000 -2965.5573  1076%  38.9 4665s
 13046302 11297307 -2965.5573   61  239  304.00000 -2965.5573  1076%  38.9 4670s
 13064504 11311377 -2965.5573  123  150  304.00000 -2965.5573  1076%  38.9 4675s
 13077128 11323613 -2965.5573   84  170  304.00000 -2965.5573  1076%  38.9 4680s
 13083131 11333786 -2965.5573   96  204  304.00000 -2965.5573  1076%  38.9 4687s
 13099540 11341703 -2965.5573   74  226  304.00000 -2965.5573  1076%  38.9 4691s
 13115615 11356059 -2965.5573  110  210  304.00000 -2965.5573  1076%  38.9 4696s
 13130508 11369005 -2965.5573   65  197  304.00000 -2965.5573  1076%  38.9 4700s
 13149646 11385606 -2965.5573   98  113  304.00000 -2965.5573  1076%  38.9 4705s
 13161686 11396953 -2965.5573   92  231  304.00000 -2965.5573  1076%  38.9 4710s
 13181265 11411625 -2965.5573   84  221  304.00000 -2965.5573  1076%  38.9 4715s
 13194961 11424320 -2965.5573  110  149  304.00000 -2965.5573  1076%  38.9 4720s
 13213407 11439409 -2965.5573   99  209  304.00000 -2965.5573  1076%  38.8 4725s
 13224375 11448023 -2965.5573  102  220  304.00000 -2965.5573  1076%  38.9 4730s
 13238356 11461141 -2965.5573   66  219  304.00000 -2965.5573  1076%  38.9 4735s
 13256383 11478592 -2965.5573  145  102  304.00000 -2965.5573  1076%  38.9 4740s
 13273795 11492803 -1386.5127  161   55  304.00000 -2965.5573  1076%  38.9 4745s
 13290573 11506526 -2965.5573   95  208  304.00000 -2965.5573  1076%  38.8 4750s
 13308552 11521840 -2965.5573   84  225  304.00000 -2965.5573  1076%  38.8 4755s
 13329019 11539394 -2965.5573  100  204  304.00000 -2965.5573  1076%  38.8 4760s
 13344368 11553128 -2965.5573  130  141  304.00000 -2965.5573  1076%  38.8 4765s
 13359014 11566989 -469.88458  177   39  304.00000 -2965.5573  1076%  38.8 4770s
 13378481 11582510 -2965.5573   89  212  304.00000 -2965.5573  1076%  38.8 4775s
 13396209 11597711 -2965.5573   85  158  304.00000 -2965.5573  1076%  38.8 4780s
 13415814 11616432 -2965.5573   87  198  304.00000 -2965.5573  1076%  38.8 4785s
 13433525 11629318 -2965.5573  103  158  304.00000 -2965.5573  1076%  38.8 4791s
 13443531 11638175 -2965.5573   81  178  304.00000 -2965.5573  1076%  38.8 4795s
 13456683 11649722 -2965.5573  106  218  304.00000 -2965.5573  1076%  38.8 4800s
 13475566 11665396 -2965.5573  101  141  304.00000 -2965.5573  1076%  38.8 4806s
 13494560 11681932 -2965.5573  137  117  304.00000 -2965.5573  1076%  38.8 4811s
 13513617 11699290 -2965.5573   96  212  304.00000 -2965.5573  1076%  38.8 4815s
 13536596 11719829 -2965.5573   69  225  304.00000 -2965.5573  1076%  38.8 4820s
 13563386 11743167 -2965.5573   78  177  304.00000 -2965.5573  1076%  38.8 4825s
 13577824 11754699 -2965.5573   71  232  304.00000 -2965.5573  1076%  38.8 4831s
 13590570 11767201 -2965.5573   99  180  304.00000 -2965.5573  1076%  38.8 4835s
 13608399 11781182 -2965.5573   90  206  304.00000 -2965.5573  1076%  38.8 4840s
 13625175 11795123 -2330.1634  163   84  304.00000 -2965.5573  1076%  38.8 4845s
 13642907 11812030 -2965.5573  112  154  304.00000 -2965.5573  1076%  38.8 4850s
 13661080 11828007 -2965.5573   81  219  304.00000 -2965.5573  1076%  38.8 4856s
 13671379 11832989 -2965.5573   73  188  304.00000 -2965.5573  1076%  38.8 4869s
 13671541 11837402 -2965.5573   74  190  304.00000 -2965.5573  1076%  38.8 4870s
 13687301 11850532 -2965.5573  119  178  304.00000 -2965.5573  1076%  38.8 4876s
 13703492 11864215 -1686.0895  156   58  304.00000 -2965.5573  1076%  38.7 4880s
 13717248 11875545 -2965.5573   70  222  304.00000 -2965.5573  1076%  38.7 4885s
 13733767 11890252 -2965.5573   77  222  304.00000 -2965.5573  1076%  38.7 4890s
 13754065 11907950 -2713.5963  120   83  304.00000 -2965.5573  1076%  38.7 4895s
 13768923 11918844 -2965.5573   71  233  304.00000 -2965.5573  1076%  38.7 4900s
 13783585 11931879 -2965.5573   63  202  304.00000 -2965.5573  1076%  38.7 4905s
 13799938 11946734 -2965.5573  104  142  304.00000 -2965.5573  1076%  38.7 4910s
 13820700 11964696 -2965.5573   81  235  304.00000 -2965.5573  1076%  38.7 4916s
 13834880 11975547 -2965.5573   65  160  304.00000 -2965.5573  1076%  38.7 4920s
 13850328 11988199 -2965.5573   75  218  304.00000 -2965.5573  1076%  38.7 4925s
 13863904 12000020 -2965.5573   79  168  304.00000 -2965.5573  1076%  38.7 4930s
 13880918 12015042 -2965.5573  114  192  304.00000 -2965.5573  1076%  38.7 4935s
 13898390 12028628 -2965.5573   75  213  304.00000 -2965.5573  1076%  38.7 4940s
 13908560 12037628 -2965.5573   84  232  304.00000 -2965.5573  1076%  38.7 4945s
 13926601 12053414 -2965.5573  110  165  304.00000 -2965.5573  1076%  38.6 4950s
 13943054 12064723 -2965.5573  101  203  304.00000 -2965.5573  1076%  38.6 4963s
 13946941 12070565 -2965.5573   81  221  304.00000 -2965.5573  1076%  38.6 4965s
 13962312 12085029 -971.66717   97   63  304.00000 -2965.5573  1076%  38.6 4970s
 13984573 12103653 -2965.5573  166  110  304.00000 -2965.5573  1076%  38.6 4975s
 14004471 12120701 -2965.5573  132  140  304.00000 -2965.5573  1076%  38.6 4980s
 14015629 12127278 -2965.5573  127  136  304.00000 -2965.5573  1076%  38.6 4985s
 14029682 12142793 -2965.5573  133  139  304.00000 -2965.5573  1076%  38.6 4991s
 14044314 12154393 -2965.5573  119  148  304.00000 -2965.5573  1076%  38.6 4995s
 14058939 12166437 -2965.5573   75  230  304.00000 -2965.5573  1076%  38.6 5000s
 14074365 12180041 -2377.1850  134   79  304.00000 -2965.5573  1076%  38.6 5005s
 14093959 12196883 -2965.5573   73  227  304.00000 -2965.5573  1076%  38.6 5010s
 14112450 12212933 -2551.9299  197   70  304.00000 -2965.5573  1076%  38.6 5015s
 14131812 12229930 -2965.5573   79  191  304.00000 -2965.5573  1076%  38.6 5020s
 14150155 12246538 -2965.5573   89  196  304.00000 -2965.5573  1076%  38.6 5025s
 14170460 12263481 -2965.5573   69  229  304.00000 -2965.5573  1076%  38.6 5030s
 14181196 12273446 -2965.5573   81  218  304.00000 -2965.5573  1076%  38.6 5035s
 14196220 12285117 -2965.5573  105  157  304.00000 -2965.5573  1076%  38.6 5040s
 14214211 12301669 -2965.5573   82  236  304.00000 -2965.5573  1076%  38.6 5045s
 14233448 12316579     cutoff  128       304.00000 -2965.5573  1076%  38.6 5050s
 14248485 12330329 -2965.5573   84  188  304.00000 -2965.5573  1076%  38.5 5055s
 14268194 12347179 -2965.5573   90  174  304.00000 -2965.5573  1076%  38.5 5060s
 14281492 12358275 -2965.5573   73  181  304.00000 -2965.5573  1076%  38.5 5065s
 14303272 12375770 -2965.5573   85  229  304.00000 -2965.5573  1076%  38.5 5070s
 14318653 12389416 -2965.5573   95  173  304.00000 -2965.5573  1076%  38.5 5075s
 14337746 12406414 -2965.5573   90  140  304.00000 -2965.5573  1076%  38.5 5080s
 14355829 12421483 -1988.2777  113   65  304.00000 -2965.5573  1076%  38.5 5085s
 14378420 12440644 -2965.5573   96  126  304.00000 -2965.5573  1076%  38.5 5090s
 14394215 12454512 -2965.5573   74  228  304.00000 -2965.5573  1076%  38.5 5095s
 14413964 12471599 -838.59869  163   53  304.00000 -2965.5573  1076%  38.5 5100s
 14428654 12485281 -2965.5573   95  215  304.00000 -2965.5573  1076%  38.5 5105s
 14448626 12502174 -2965.5573   79  235  304.00000 -2965.5573  1076%  38.4 5110s
 14467256 12517812 -2965.5573  100  209  304.00000 -2965.5573  1076%  38.4 5115s
 14482189 12531263 -2965.5573   81  235  304.00000 -2965.5573  1076%  38.4 5120s
 14503037 12549472 -2965.5573   65  223  304.00000 -2965.5573  1076%  38.4 5125s
 14519185 12563094 -2965.5573   99  161  304.00000 -2965.5573  1076%  38.4 5130s
 14539766 12581243 -2965.5573  102  172  304.00000 -2965.5573  1076%  38.4 5135s
 14543413 12584398 -2965.5573  109  179  304.00000 -2965.5573  1076%  38.4 5140s
 14558757 12597893 -2965.5573   55  198  304.00000 -2965.5573  1076%  38.4 5145s
 14573286 12611041 -2965.5573   60  226  304.00000 -2965.5573  1076%  38.4 5150s
 14593408 12628368 -2965.5573  120  114  304.00000 -2965.5573  1076%  38.4 5155s
 14611161 12641102 -2035.7400  158   72  304.00000 -2965.5573  1076%  38.4 5161s
 14612515 12651020 -2965.5573   97  155  304.00000 -2965.5573  1076%  38.4 5167s
 14630206 12659548 -2965.5573   86  209  304.00000 -2965.5573  1076%  38.4 5170s
 14647345 12673908 -2965.5573   56  231  304.00000 -2965.5573  1076%  38.4 5175s
 14658942 12685388 -2965.5573   68  211  304.00000 -2965.5573  1076%  38.4 5180s
 14679347 12701568 -2965.5573   69  215  304.00000 -2965.5573  1076%  38.4 5185s
 14697423 12717400 -2965.5573   82  207  304.00000 -2965.5573  1076%  38.4 5190s
 14711520 12730298 -2965.5573   81  223  304.00000 -2965.5573  1076%  38.4 5196s
 14727901 12744141 -2965.5573   77  192  304.00000 -2965.5573  1076%  38.4 5200s
 14745328 12757231 -2965.5573  117  159  304.00000 -2965.5573  1076%  38.4 5205s
 14760051 12772064 -1017.2658  178   65  304.00000 -2965.5573  1076%  38.4 5210s
 14779945 12787217 -2965.5573  119  155  304.00000 -2965.5573  1076%  38.4 5215s
 14796287 12801969 -2965.5573   99  171  304.00000 -2965.5573  1076%  38.4 5220s
 14814895 12818055 -2965.5573   75  217  304.00000 -2965.5573  1076%  38.4 5225s
 14830506 12830673 -2965.5573  108  143  304.00000 -2965.5573  1076%  38.4 5230s
 14847883 12846433 -2965.5573   68  222  304.00000 -2965.5573  1076%  38.3 5235s
 14865537 12860463 -2501.0157  160   74  304.00000 -2965.5573  1076%  38.3 5240s
 14882770 12874971 -2965.5573   87  230  304.00000 -2965.5573  1076%  38.3 5245s
 14899845 12889120 -2965.5573   64  209  304.00000 -2965.5573  1076%  38.3 5250s
 14918528 12905694 -2965.5573  144   97  304.00000 -2965.5573  1076%  38.3 5256s
 14932162 12918384 -2965.5573   80  202  304.00000 -2965.5573  1076%  38.3 5260s
 14949365 12933925 -2021.8142  121   66  304.00000 -2965.5573  1076%  38.3 5265s
 14966616 12947484 -2965.5573   93  210  304.00000 -2965.5573  1076%  38.3 5270s
 14992399 12969141 -2965.5573   77  197  304.00000 -2965.5573  1076%  38.3 5275s
 15008090 12982205 -2965.5573  108  188  304.00000 -2965.5573  1076%  38.3 5280s
 15026882 12999605 -2965.5573   72  226  304.00000 -2965.5573  1076%  38.3 5285s
 15043534 13014037 -2965.5573   96  201  304.00000 -2965.5573  1076%  38.3 5290s
 15057758 13026524 -2965.5573  113  170  304.00000 -2965.5573  1076%  38.3 5295s
 15076583 13043901 -2965.5573   68  208  304.00000 -2965.5573  1076%  38.3 5300s
 15094858 13058525 -2965.5573   92  207  304.00000 -2965.5573  1076%  38.3 5305s
 15108613 13071904 -2965.5573  161  110  304.00000 -2965.5573  1076%  38.3 5310s
 15127954 13086543 -2965.5573  104  143  304.00000 -2965.5573  1076%  38.3 5315s
 15141996 13100250 -2965.5573   91  165  304.00000 -2965.5573  1076%  38.3 5320s
 15163527 13118305 -2566.5367  137   88  304.00000 -2965.5573  1076%  38.3 5325s
 15178544 13132350 -2965.5573   69  192  304.00000 -2965.5573  1076%  38.3 5330s
 15197697 13149361 -2965.5573   69  245  304.00000 -2965.5573  1076%  38.3 5335s
 15213862 13164121 -2965.5573   78  208  304.00000 -2965.5573  1076%  38.3 5340s
 15235246 13182573 -2965.5573   75  178  304.00000 -2965.5573  1076%  38.3 5345s
 15249316 13194025 -2965.5573  127  131  304.00000 -2965.5573  1076%  38.3 5350s
 15266792 13207505 -2965.5573  122  153  304.00000 -2965.5573  1076%  38.3 5355s
 15285530 13225269 -2965.5573   83  171  304.00000 -2965.5573  1076%  38.3 5360s
 15300838 13237709 -2630.8325  145   78  304.00000 -2965.5573  1076%  38.3 5365s
 15315771 13250598 -2965.5573   85  222  304.00000 -2965.5573  1076%  38.3 5370s
 15331434 13263171 -2965.5573   98  122  304.00000 -2965.5573  1076%  38.3 5375s
 15350185 13280588 -2965.5573   71  235  304.00000 -2965.5573  1076%  38.3 5380s
 15368401 13296036 -2965.5573  117  123  304.00000 -2965.5573  1076%  38.3 5385s
 15381898 13307378 -2965.5573  120  141  304.00000 -2965.5573  1076%  38.3 5390s
 15398989 13322278 -2965.5573   91  202  304.00000 -2965.5573  1076%  38.3 5395s
 15410529 13328927 -2965.5573  117  163  304.00000 -2965.5573  1076%  38.3 5407s
 15412065 13334507 -2481.7784  166   89  304.00000 -2965.5573  1076%  38.3 5410s
 15430531 13349053 -2965.5573   78  188  304.00000 -2965.5573  1076%  38.2 5415s
 15449620 13365241 -2965.5573   74  169  304.00000 -2965.5573  1076%  38.2 5420s
 15471146 13386309 -2965.5573  140  109  304.00000 -2965.5573  1076%  38.2 5425s
 15492777 13404061 -2965.5573  100  165  304.00000 -2965.5573  1076%  38.3 5430s
 15521434 13428561 -2965.5573   82  217  304.00000 -2965.5573  1076%  38.2 5435s
 15545393 13449440 -2965.5573   59  238  304.00000 -2965.5573  1076%  38.2 5440s
 15571767 13472815 -2965.5573  114  178  304.00000 -2965.5573  1076%  38.2 5445s
 15593657 13493148 -2313.2973  152   71  304.00000 -2965.5573  1076%  38.2 5450s
 15611710 13506303 -2965.5573   75  216  304.00000 -2965.5573  1076%  38.2 5455s
 15626381 13520371 -2965.5573   70  259  304.00000 -2965.5573  1076%  38.2 5460s
 15645362 13534970 -2965.5573   54  205  304.00000 -2965.5573  1076%  38.2 5465s
 15663847 13552011 -2965.5573  112  160  304.00000 -2965.5573  1076%  38.2 5470s
 15678037 13563439 -2965.5573  113  159  304.00000 -2965.5573  1076%  38.2 5475s
 15693213 13576372 -2965.5573   93  155  304.00000 -2965.5573  1076%  38.2 5480s
 15711154 13591075 -2965.5573   88  228  304.00000 -2965.5573  1076%  38.2 5485s
 15720256 13600018 -2965.5573   80  205  304.00000 -2965.5573  1076%  38.2 5490s
 15738837 13615549 -2965.5573   71  210  304.00000 -2965.5573  1076%  38.1 5495s
 15751719 13627492 -2965.5573  126  150  304.00000 -2965.5573  1076%  38.1 5500s
 15770469 13642186 -2965.5573  122  169  304.00000 -2965.5573  1076%  38.1 5505s
 15775256 13652429 -2965.5573  113  168  304.00000 -2965.5573  1076%  38.1 5515s
 15797975 13667877 -2965.5573   83  230  304.00000 -2965.5573  1076%  38.1 5520s
 15815474 13680987 -2965.5573  100  201  304.00000 -2965.5573  1076%  38.1 5525s
 15830275 13695650 -2965.5573   81  214  304.00000 -2965.5573  1076%  38.1 5530s
 15848495 13708949 -2965.5573   67  217  304.00000 -2965.5573  1076%  38.1 5535s
 15861214 13721728 -2965.5573  112  166  304.00000 -2965.5573  1076%  38.2 5540s
 15879675 13738155 -2965.5573   87  202  304.00000 -2965.5573  1076%  38.1 5545s
 15900471 13756382 -2965.5573  124  147  304.00000 -2965.5573  1076%  38.1 5550s
 15913775 13768090 -2965.5573  101  168  304.00000 -2965.5573  1076%  38.1 5555s
 15925704 13775984 -2965.5573   68  196  304.00000 -2965.5573  1076%  38.1 5561s
 15926625 13789782 -2965.5573  116  116  304.00000 -2965.5573  1076%  38.1 5572s
 15951719 13800724 -2965.5573   84  180  304.00000 -2965.5573  1076%  38.1 5575s
 15972123 13817459 -2965.5573  105  162  304.00000 -2965.5573  1076%  38.1 5580s
 15985980 13830445 -2965.5573  101  188  304.00000 -2965.5573  1076%  38.1 5585s
 16008881 13848827 -2965.5573   69  184  304.00000 -2965.5573  1076%  38.1 5590s
 16024386 13861238 -2965.5573   97  221  304.00000 -2965.5573  1076%  38.1 5595s
 16043734 13878131 -2965.5573   61  212  304.00000 -2965.5573  1076%  38.1 5600s
 16062297 13893658 -2965.5573  105  148  304.00000 -2965.5573  1076%  38.1 5605s
 16077868 13908008 -2965.5573   74  221  304.00000 -2965.5573  1076%  38.1 5610s
 16094436 13921645 -2965.5573   84  209  304.00000 -2965.5573  1076%  38.1 5616s
 16112597 13937018 -2965.5573   77  209  304.00000 -2965.5573  1076%  38.1 5620s
 16128863 13951894 -2965.5573   80  176  304.00000 -2965.5573  1076%  38.1 5625s
 16141345 13964907 -2965.5573  105  159  304.00000 -2965.5573  1076%  38.1 5630s
 16162907 13981772 -1375.1039  147   64  304.00000 -2965.5573  1076%  38.1 5635s
 16181751 13997509 -2965.5573  123  132  304.00000 -2965.5573  1076%  38.1 5640s
 16199821 14013787 -2965.5573   73  219  304.00000 -2965.5573  1076%  38.1 5645s
 16214697 14025359 -851.93852  123   64  304.00000 -2965.5573  1076%  38.1 5650s
 16234393 14042037 -2916.7390   89  104  304.00000 -2965.5573  1076%  38.1 5655s
 16253704 14058364 -2965.5573   80  206  304.00000 -2965.5573  1076%  38.0 5660s
 16271305 14073155 -2965.5573  105  210  304.00000 -2965.5573  1076%  38.0 5665s
 16291586 14092427 -2415.6632  132   91  304.00000 -2965.5573  1076%  38.0 5670s
 16310039 14106915 -2965.5573   61  215  304.00000 -2965.5573  1076%  38.0 5675s
 16327685 14122593 -2965.5573  136  135  304.00000 -2965.5573  1076%  38.0 5680s
 16348832 14140644 -2965.5573   88  192  304.00000 -2965.5573  1076%  38.0 5685s
 16365307 14154705 -2965.5573   92  183  304.00000 -2965.5573  1076%  38.0 5690s
 16383290 14168294 -2965.5573   86  171  304.00000 -2965.5573  1076%  38.0 5695s
 16398586 14184715 -2965.5573   76  223  304.00000 -2965.5573  1076%  38.0 5700s
 16416030 14205182 -2965.5573   82  139  304.00000 -2965.5573  1076%  38.0 5707s
 16430550 14212745 -2965.5573   86  207  304.00000 -2965.5573  1076%  38.0 5710s
 16448041 14230755 -2965.5573   93  177  304.00000 -2965.5573  1076%  38.0 5716s
 16466785 14242585 -2965.5573  121  135  304.00000 -2965.5573  1076%  38.0 5720s
 16483702 14255861 -2965.5573   88  211  304.00000 -2965.5573  1076%  38.0 5725s
 16499021 14269986 -2965.5573   82  207  304.00000 -2965.5573  1076%  38.0 5730s
 16516363 14284031 -622.67279  107   45  304.00000 -2965.5573  1076%  38.0 5735s
 16534587 14300491 -2965.5573  120  127  304.00000 -2965.5573  1076%  38.0 5741s
 16549292 14313383 -2965.5573   63  194  304.00000 -2965.5573  1076%  38.0 5745s
 16563365 14326453 -2965.5573   75  199  304.00000 -2965.5573  1076%  38.0 5750s
 16583368 14342764 -2965.5573   87  137  304.00000 -2965.5573  1076%  38.0 5755s
 16604471 14361827 -2261.9021  163   77  304.00000 -2965.5573  1076%  38.0 5760s
 16621399 14374748 -2414.6868  127  100  304.00000 -2965.5573  1076%  38.0 5765s
 16640090 14391094 -2240.2274   96   87  304.00000 -2965.5573  1076%  38.0 5770s
 16657211 14404841 -2965.5573  118  172  304.00000 -2965.5573  1076%  38.0 5775s
 16680081 14425745 -2965.5573  135  172  304.00000 -2965.5573  1076%  38.0 5780s
 16698749 14442105 -478.64060  141   41  304.00000 -2965.5573  1076%  38.0 5785s
 16717833 14458135 -2257.3642  141   74  304.00000 -2965.5573  1076%  38.0 5790s
 16734593 14473098 -2965.5573   84  254  304.00000 -2965.5573  1076%  38.0 5795s
 16754897 14491575 -2965.5573   91  199  304.00000 -2965.5573  1076%  38.0 5800s
 16770069 14501805 -2180.9691  121   75  304.00000 -2965.5573  1076%  38.0 5805s
 16787655 14518819 -1226.7809  107   41  304.00000 -2965.5573  1076%  38.0 5811s
 16802778 14532462 -563.18761  119   46  304.00000 -2965.5573  1076%  38.0 5816s
 16815769 14540193 -2965.5573   62  165  304.00000 -2965.5573  1076%  37.9 5829s
 16816369 14542588 -2965.5573   63  153  304.00000 -2965.5573  1076%  37.9 5830s
 16837853 14561068 -2965.5573   88  208  304.00000 -2965.5573  1076%  37.9 5835s
 16862602 14582775 -2965.5573   73  216  304.00000 -2965.5573  1076%  37.9 5840s
 16885670 14603280 -2965.5573   72  216  304.00000 -2965.5573  1076%  37.9 5845s
 16904468 14618562 -2965.5573   67  197  304.00000 -2965.5573  1076%  37.9 5850s
 16923069 14632727 -2965.5573   90  124  304.00000 -2965.5573  1076%  37.9 5855s
 16936165 14646284 -2965.5573   90  179  304.00000 -2965.5573  1076%  37.9 5860s
 16948634 14653909 -2965.5573   76  225  304.00000 -2965.5573  1076%  37.9 5867s
 16959258 14665636 -2965.5573   76  246  304.00000 -2965.5573  1076%  37.9 5871s
 16976032 14680844 -2609.8644  166   81  304.00000 -2965.5573  1076%  37.9 5875s
 16991131 14693003 -2965.5573  106  206  304.00000 -2965.5573  1076%  37.9 5880s
 17010521 14708688 -2965.5573   73  212  304.00000 -2965.5573  1076%  37.9 5885s
 17028746 14722949 -2965.5573   65  240  304.00000 -2965.5573  1076%  37.9 5890s
 17047092 14741129 -2965.5573  101  193  304.00000 -2965.5573  1076%  37.9 5895s
 17063736 14755242 -2965.5573   93  182  304.00000 -2965.5573  1076%  37.9 5900s
 17084249 14770056 -2965.5573   59  228  304.00000 -2965.5573  1076%  37.8 5907s
