
Gurobi 11.0.0 (linux64) logging started Fri Aug 23 03:42:54 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random17.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 289 columns and 0 nonzeros
Model fingerprint: 0xa212863b
Model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [6e+00, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3672.0000000
Found heuristic solution: objective 840.0000000
Found heuristic solution: objective 545.0000000
Presolve time: 0.14s
Presolved: 0 rows, 289 columns, 0 nonzeros
Presolved model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)

Root relaxation: objective -3.172816e+03, 290 iterations, 0.05 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 22309136 19657191 -2919.7918  108  240  402.00000 -2919.7918   826%  35.5 6155s
 22339661 19683497 -2919.7918  111  230  402.00000 -2919.7918   826%  35.5 6160s
 22361802 19704077 -2919.7918   69  230  402.00000 -2919.7918   826%  35.5 6165s
 22379834 19720223 -2919.7918  144   98  402.00000 -2919.7918   826%  35.5 6170s
 22390968 19729717 -2919.7918   74  240  402.00000 -2919.7918   826%  35.5 6175s
 22415243 19750727 -2919.7918  115  172  402.00000 -2919.7918   826%  35.5 6180s
 22440472 19774238 -698.96396  216   41  402.00000 -2919.7918   826%  35.5 6185s
 22463016 19791861 -2919.7918  105  206  402.00000 -2919.7918   826%  35.5 6190s
 22475274 19804077 -2919.7918   89  264  402.00000 -2919.7918   826%  35.5 6195s
 22500556 19826495 -2919.7918   94  261  402.00000 -2919.7918   826%  35.5 6200s
 22517953 19840344 -2151.3936  173   71  402.00000 -2919.7918   826%  35.5 6205s
 22534429 19855703   37.20521  249   22  402.00000 -2919.7918   826%  35.5 6210s
 22551724 19870155 -2919.7918   87  212  402.00000 -2919.7918   826%  35.5 6215s
 22565881 19882328 -2919.7918   99  191  402.00000 -2919.7918   826%  35.5 6220s
 22583597 19896850 -2919.7918  129  101  402.00000 -2919.7918   826%  35.5 6225s
 22604135 19915622 -2919.7918   91  240  402.00000 -2919.7918   826%  35.5 6230s
 22622655 19932340 -2919.7918  114  171  402.00000 -2919.7918   826%  35.5 6235s
 22639503 19947327 -2919.7918  122  196  402.00000 -2919.7918   826%  35.5 6240s
 22660290 19965537 -2919.7918  151  147  402.00000 -2919.7918   826%  35.5 6246s
 22673099 19976443 -2919.7918   97  204  402.00000 -2919.7918   826%  35.5 6250s
 22693153 19995255 -2919.7918   68  253  402.00000 -2919.7918   826%  35.5 6256s
 22709642 20006475 -2919.7918  111  204  402.00000 -2919.7918   826%  35.5 6261s
 22719367 20018751 -2919.7918   82  222  402.00000 -2919.7918   826%  35.5 6265s
 22746115 20041209 -2919.7918   96  274  402.00000 -2919.7918   826%  35.5 6270s
 22768660 20060013 -2919.7918  108  243  402.00000 -2919.7918   826%  35.5 6275s
 22796025 20085894 -2919.7918   92  252  402.00000 -2919.7918   826%  35.5 6280s
 22824559 20109914 -2919.7918  126  191  402.00000 -2919.7918   826%  35.5 6285s
 22848366 20129524 -2919.7918   87  256  402.00000 -2919.7918   826%  35.5 6290s
 22860917 20143387 -2919.7918  103  240  402.00000 -2919.7918   826%  35.5 6295s
 22882124 20159416 -2919.7918   75  187  402.00000 -2919.7918   826%  35.5 6300s
 22902650 20178517 -2919.7918   86  235  402.00000 -2919.7918   826%  35.5 6305s
 22927459 20200119 -2919.7918   97  227  402.00000 -2919.7918   826%  35.5 6310s
 22942889 20213231 -2919.7918  136  140  402.00000 -2919.7918   826%  35.5 6315s
 22966346 20233442 -2919.7918  138  133  402.00000 -2919.7918   826%  35.5 6320s
 22991691 20256115 -2919.7918  100  244  402.00000 -2919.7918   826%  35.4 6325s
 23014335 20276561 -2919.7918   75  235  402.00000 -2919.7918   826%  35.4 6330s
 23032338 20289294 -2919.7918  114  251  402.00000 -2919.7918   826%  35.4 6335s
 23051588 20307450 -2919.7918  109  273  402.00000 -2919.7918   826%  35.4 6340s
 23073393 20325161 -2919.7918   95  245  402.00000 -2919.7918   826%  35.4 6345s
 23092006 20344216 -2919.7918  114  206  402.00000 -2919.7918   826%  35.4 6350s
 23115676 20365238 -2919.7918  161  104  402.00000 -2919.7918   826%  35.4 6355s
 23138188 20384332 -2919.7918   95  177  402.00000 -2919.7918   826%  35.4 6360s
 23161198 20404039 -2919.7918  150  123  402.00000 -2919.7918   826%  35.4 6366s
 23180393 20421297 -2919.7918   99  193  402.00000 -2919.7918   826%  35.4 6370s
 23197791 20434529 -2919.7918   91  262  402.00000 -2919.7918   826%  35.4 6375s
 23220079 20455470 -2919.7918  185  132  402.00000 -2919.7918   826%  35.4 6380s
 23246349 20477290 -2919.7918   73  247  402.00000 -2919.7918   826%  35.4 6385s
 23268707 20498139 -2919.7918   88  260  402.00000 -2919.7918   826%  35.4 6390s
 23291383 20516802 -2919.7918   77  232  402.00000 -2919.7918   826%  35.4 6395s
 23312939 20536557 -2919.7918  124  204  402.00000 -2919.7918   826%  35.4 6401s
 23330859 20551371 -2919.7918   80  231  402.00000 -2919.7918   826%  35.4 6405s
 23349301 20568690 -2919.7918   94  248  402.00000 -2919.7918   826%  35.4 6410s
 23371955 20587184 -2919.7918  110  182  402.00000 -2919.7918   826%  35.4 6416s
 23388115 20602402 -2919.7918   83  290  402.00000 -2919.7918   826%  35.4 6420s
 23408050 20621200 -2919.7918  150  167  402.00000 -2919.7918   826%  35.4 6425s
 23427636 20637383 -2919.7918   95  215  402.00000 -2919.7918   826%  35.4 6430s
 23453348 20657722 -2919.7918   63  216  402.00000 -2919.7918   826%  35.4 6435s
 23475499 20679181 -2919.7918   78  246  402.00000 -2919.7918   826%  35.4 6440s
 23492027 20693925 -2919.7918   96  235  402.00000 -2919.7918   826%  35.4 6445s
 23513863 20710349 -2919.7918   73  186  402.00000 -2919.7918   826%  35.4 6450s
 23529328 20725739 -2008.4686  199   78  402.00000 -2919.7918   826%  35.4 6455s
 23533331 20725800 -2919.7918   88  194  402.00000 -2919.7918   826%  35.4 6466s
 23540531 20733280 -2919.7918   89  177  402.00000 -2919.7918   826%  35.4 6470s
 23558708 20751715 -2919.7918  124  245  402.00000 -2919.7918   826%  35.4 6475s
 23578830 20768448 -2919.7918   75  177  402.00000 -2919.7918   826%  35.4 6480s
 23595358 20785446 -2919.7918  122  201  402.00000 -2919.7918   826%  35.4 6485s
 23620438 20805003 -2919.7918   93  160  402.00000 -2919.7918   826%  35.4 6490s
 23646497 20828267 -2919.7918   81  229  402.00000 -2919.7918   826%  35.4 6495s
 23672254 20849881 -2919.7918  110  262  402.00000 -2919.7918   826%  35.4 6500s
 23710805 20882272 -2919.7918   71  230  402.00000 -2919.7918   826%  35.4 6505s
 23741555 20909223 -2919.7918  114  246  402.00000 -2919.7918   826%  35.4 6510s
 23774570 20939360 -2919.7918   93  238  402.00000 -2919.7918   826%  35.4 6515s
 23799695 20959830 -2919.7918   86  152  402.00000 -2919.7918   826%  35.4 6520s
 23818094 20976698 -2919.7918  108  190  402.00000 -2919.7918   826%  35.4 6525s
 23831327 20987610 -1176.2299  189   45  402.00000 -2919.7918   826%  35.4 6530s
 23853069 21006401 -2919.7918   68  227  402.00000 -2919.7918   826%  35.4 6535s
 23867149 21018974 -2919.7918  161  120  402.00000 -2919.7918   826%  35.4 6540s
 23891076 21039540 -2919.7918  101  146  402.00000 -2919.7918   826%  35.4 6545s
 23915734 21060895 -2919.7918   91  191  402.00000 -2919.7918   826%  35.4 6550s
 23935215 21078928 -2919.7918   94  237  402.00000 -2919.7918   826%  35.4 6555s
 23954693 21095737 -2919.7918   82  222  402.00000 -2919.7918   826%  35.4 6560s
 23977990 21114721 -2919.7918   97  213  402.00000 -2919.7918   826%  35.4 6565s
 24003888 21137932 -2919.7918  111  214  402.00000 -2919.7918   826%  35.4 6570s
 24027445 21158582 -2919.7918   98  213  402.00000 -2919.7918   826%  35.3 6575s
 24052322 21181878 -2099.3803  185   80  402.00000 -2919.7918   826%  35.3 6580s
 24073421 21200062 -2919.7918   73  235  402.00000 -2919.7918   826%  35.3 6585s
 24088714 21213740 -260.98183  222   37  402.00000 -2919.7918   826%  35.3 6590s
 24115357 21237433 -2919.7918  122  210  402.00000 -2919.7918   826%  35.3 6595s
 24138142 21255421 -2919.7918  102  210  402.00000 -2919.7918   826%  35.3 6600s
 24158839 21273768 -2919.7918   98  220  402.00000 -2919.7918   826%  35.3 6605s
 24176694 21289949 -2919.7918  119  189  402.00000 -2919.7918   826%  35.3 6610s
 24200099 21308714 -2919.7918   86  252  402.00000 -2919.7918   826%  35.3 6615s
 24223130 21328348 -2919.7918   83  226  402.00000 -2919.7918   826%  35.3 6620s
 24243538 21346166 -2919.7918   79  237  402.00000 -2919.7918   826%  35.3 6625s
 24265263 21366991 -2919.7918  146  145  402.00000 -2919.7918   826%  35.3 6630s
 24293276 21391096 -2919.7918   87  227  402.00000 -2919.7918   826%  35.3 6635s
 24316696 21409564 -2919.7918   63  178  402.00000 -2919.7918   826%  35.3 6640s
 24333945 21425539 -2919.7918  112  202  402.00000 -2919.7918   826%  35.3 6645s
 24360265 21447885 -2919.7918   79  254  402.00000 -2919.7918   826%  35.3 6650s
 24383505 21467898 -2919.7918   64  229  402.00000 -2919.7918   826%  35.3 6655s
 24403729 21485321 -2919.7918  119  207  402.00000 -2919.7918   826%  35.3 6660s
 24425907 21504423 -2919.7918  181  115  402.00000 -2919.7918   826%  35.3 6665s
 24451677 21526837 -2919.7918   98  222  402.00000 -2919.7918   826%  35.3 6670s
 24470844 21545548 -2919.7918  108  190  402.00000 -2919.7918   826%  35.3 6675s
 24504026 21573112   10.20610  201   25  402.00000 -2919.7918   826%  35.3 6680s
 24530209 21596461 -2919.7918   72  189  402.00000 -2919.7918   826%  35.3 6685s
 24565204 21627923 -2919.7918   88  275  402.00000 -2919.7918   826%  35.3 6690s
 24594252 21652545 -2919.7918   97  220  402.00000 -2919.7918   826%  35.3 6695s
 24617436 21673276 -2919.7918   98  245  402.00000 -2919.7918   826%  35.3 6700s
 24630682 21687778 -2919.7918  167  120  402.00000 -2919.7918   826%  35.3 6705s
 24651924 21704735 -2919.7918  158   98  402.00000 -2919.7918   826%  35.3 6710s
 24671981 21721173 -2919.7918   97  209  402.00000 -2919.7918   826%  35.3 6715s
 24684028 21732882 -2919.7918  158  149  402.00000 -2919.7918   826%  35.3 6720s
 24704364 21748889 -2919.7918  100  155  402.00000 -2919.7918   826%  35.3 6725s
 24724833 21768403 -2919.7918   98  238  402.00000 -2919.7918   826%  35.3 6731s
 24742882 21784097 -2919.7918  140  175  402.00000 -2919.7918   826%  35.3 6735s
 24759349 21797261 -2919.7918  124  177  402.00000 -2919.7918   826%  35.3 6740s
 24768595 21810472 -2919.7918  131  178  402.00000 -2919.7918   826%  35.3 6748s
 24782702 21819661 -2919.7918  104  208  402.00000 -2919.7918   826%  35.3 6751s
 24788081 21819797 -2919.7918   91  232  402.00000 -2919.7918   826%  35.3 6756s
 24800300 21833673 -2919.7918  100  202  402.00000 -2919.7918   826%  35.3 6760s
 24824025 21854454 -2919.7918  128  255  402.00000 -2919.7918   826%  35.3 6765s
 24841668 21870286 -2919.7918  101  175  402.00000 -2919.7918   826%  35.3 6770s
 24867556 21892828 -2919.7918  117  251  402.00000 -2919.7918   826%  35.3 6775s
 24884609 21908136 -2919.7918   63  240  402.00000 -2919.7918   826%  35.3 6780s
 24911802 21933240 -2919.7918   91  231  402.00000 -2919.7918   826%  35.3 6785s
 24934436 21952799 -2919.7918  129  164  402.00000 -2919.7918   826%  35.3 6790s
 24952201 21971007 -2919.7918   87  200  402.00000 -2919.7918   826%  35.3 6795s
 24978952 21991423 -2919.7918   86  255  402.00000 -2919.7918   826%  35.3 6800s
 25003009 22013570 -2919.7918  163  116  402.00000 -2919.7918   826%  35.2 6805s
 25027194 22033373 -2919.7918   88  229  402.00000 -2919.7918   826%  35.2 6810s
 25046219 22050923 -2919.7918   73  237  402.00000 -2919.7918   826%  35.2 6815s
 25067897 22069180 -2919.7918   87  290  402.00000 -2919.7918   826%  35.2 6821s
 25087344 22086333 -2919.7918   91  231  402.00000 -2919.7918   826%  35.2 6825s
 25106940 22104716 -2919.7918  107  172  402.00000 -2919.7918   826%  35.2 6831s
 25124266 22118664 -2919.7918  126  203  402.00000 -2919.7918   826%  35.2 6835s
 25141683 22134411 -2919.7918  114  178  402.00000 -2919.7918   826%  35.2 6840s
 25160662 22151455 -2919.7918   79  223  402.00000 -2919.7918   826%  35.2 6845s
 25187203 22171875 -2919.7918  106  255  402.00000 -2919.7918   826%  35.2 6850s
 25211371 22196148 -2919.7918  146  144  402.00000 -2919.7918   826%  35.2 6855s
 25239565 22219979 -2919.7918  125  229  402.00000 -2919.7918   826%  35.2 6860s
 25265075 22241811 -2919.7918   88  236  402.00000 -2919.7918   826%  35.3 6865s
 25289487 22265106 -2919.7918  102  237  402.00000 -2919.7918   826%  35.3 6870s
 25318706 22290052 -2919.7918   86  234  402.00000 -2919.7918   826%  35.3 6875s
 25340501 22310339 -2919.7918  105  233  402.00000 -2919.7918   826%  35.3 6880s
 25367759 22333194 -2919.7918   90  232  402.00000 -2919.7918   826%  35.2 6885s
 25387715 22352177 -2919.7918   98  225  402.00000 -2919.7918   826%  35.2 6890s
 25412600 22373165 -2919.7918  112  253  402.00000 -2919.7918   826%  35.2 6895s
 25435529 22392466 -2919.7918  156  102  402.00000 -2919.7918   826%  35.2 6900s
 25458441 22413693 -2919.7918   88  268  402.00000 -2919.7918   826%  35.2 6905s
 25478699 22431376 -2919.7918   73  234  402.00000 -2919.7918   826%  35.2 6910s
 25500665 22450072 -2919.7918   88  239  402.00000 -2919.7918   826%  35.2 6915s
 25515016 22460406 -2919.7918  120  191  402.00000 -2919.7918   826%  35.2 6931s
 25522395 22470502 -2919.7918   76  243  402.00000 -2919.7918   826%  35.2 6935s
 25541509 22487143 -2919.7918  113  259  402.00000 -2919.7918   826%  35.2 6940s
 25549247 22492064 -2919.7918   82  248  402.00000 -2919.7918   826%  35.2 6945s
 25569491 22511399 -2919.7918  101  217  402.00000 -2919.7918   826%  35.2 6950s
 25591595 22530133 -2919.7918  113  173  402.00000 -2919.7918   826%  35.2 6955s
 25616085 22550102 -2919.7918   84  230  402.00000 -2919.7918   826%  35.2 6960s
 25637812 22568505 -2919.7918   80  198  402.00000 -2919.7918   826%  35.2 6965s
 25656091 22584898 -2856.6173   80  125  402.00000 -2919.7918   826%  35.2 6970s
 25678759 22605258 -2919.7918   79  247  402.00000 -2919.7918   826%  35.2 6975s
 25696621 22621728 -2919.7918  117  171  402.00000 -2919.7918   826%  35.2 6980s
 25720695 22641356     cutoff  230       402.00000 -2919.7918   826%  35.2 6985s
 25744900 22664564 -2362.8121  148   96  402.00000 -2919.7918   826%  35.2 6990s
 25768861 22684825 -2919.7918  102  214  402.00000 -2919.7918   826%  35.2 6995s
 25792881 22706067 -2919.7918   65  234  402.00000 -2919.7918   826%  35.2 7000s
 25815598 22725556 -2919.7918   78  265  402.00000 -2919.7918   826%  35.2 7005s
 25833648 22743296 -2919.7918   94  250  402.00000 -2919.7918   826%  35.2 7010s
 25848679 22756680 -2919.7918  175  105  402.00000 -2919.7918   826%  35.2 7015s
 25872440 22776698 -2919.7918  130  172  402.00000 -2919.7918   826%  35.2 7021s
 25892174 22792709 -2919.7918   71  251  402.00000 -2919.7918   826%  35.2 7025s
 25912864 22811039 -2919.7918  116  203  402.00000 -2919.7918   826%  35.2 7030s
 25926450 22823694 -2919.7918  160  124  402.00000 -2919.7918   826%  35.2 7035s
 25943614 22838499 -2919.7918   83  212  402.00000 -2919.7918   826%  35.2 7040s
 25965565 22858499 -2919.7918  117  207  402.00000 -2919.7918   826%  35.2 7045s
 25989954 22878769 -2919.7918   71  232  402.00000 -2919.7918   826%  35.2 7050s
 26007904 22893617 -803.23857  146   60  402.00000 -2919.7918   826%  35.2 7055s
 26033386 22915027 -2919.7918   90  269  402.00000 -2919.7918   826%  35.2 7060s
 26054978 22934134 -2919.7918  114  254  402.00000 -2919.7918   826%  35.2 7065s
 26077187 22954621 -2919.7918  146  156  402.00000 -2919.7918   826%  35.1 7070s
 26099743 22974261 -2919.7918  101  238  402.00000 -2919.7918   826%  35.1 7075s
 26117814 22989765 -2919.7918   99  226  402.00000 -2919.7918   826%  35.1 7080s
 26137441 23007729 -2919.7918  143  197  402.00000 -2919.7918   826%  35.1 7085s
 26158725 23024562 -2919.7918  101  162  402.00000 -2919.7918   826%  35.1 7090s
 26174814 23039967 -2919.7918  163  116  402.00000 -2919.7918   826%  35.1 7095s
 26190006 23051415 -2919.7918   76  245  402.00000 -2919.7918   826%  35.1 7100s
 26204352 23065123 -2919.7918  133  154  402.00000 -2919.7918   826%  35.1 7105s
 26227509 23085116 -2919.7918   80  242  402.00000 -2919.7918   826%  35.1 7110s
 26247857 23102148 -2919.7918   96  158  402.00000 -2919.7918   826%  35.1 7116s
 26263820 23117558 -2919.7918   93  217  402.00000 -2919.7918   826%  35.1 7120s
 26286982 23137610 -2919.7918   87  240  402.00000 -2919.7918   826%  35.1 7125s
 26305714 23153799 -2919.7918  142  174  402.00000 -2919.7918   826%  35.1 7130s
 26322079 23170078 -2919.7918  134  256  402.00000 -2919.7918   826%  35.1 7135s
 26346536 23190585  318.12694  189   30  402.00000 -2919.7918   826%  35.1 7140s
 26371956 23213033 -2919.7918   79  227  402.00000 -2919.7918   826%  35.1 7145s
 26385295 23226284 -2919.7918  132  155  402.00000 -2919.7918   826%  35.1 7150s
 26406684 23242279 -2919.7918  108  203  402.00000 -2919.7918   826%  35.1 7155s
 26426173 23260450 -2919.7918  102  243  402.00000 -2919.7918   826%  35.1 7160s
 26446424 23275887 -2919.7918  129  200  402.00000 -2919.7918   826%  35.1 7166s
 26447643 23288190 -2919.7918  163  147  402.00000 -2919.7918   826%  35.1 7175s
 26475893 23304412 -2919.7918  160  124  402.00000 -2919.7918   826%  35.1 7180s
 26498709 23323674 -2919.7918  109  229  402.00000 -2919.7918   826%  35.1 7185s
 26518447 23341483 -2919.7918  132  134  402.00000 -2919.7918   826%  35.1 7190s
 26541251 23360869   30.86955  255   20  402.00000 -2919.7918   826%  35.1 7195s
 26557029 23375348 -2919.7918   98  244  402.00000 -2919.7918   826%  35.1 7200s

Cutting planes:
  Gomory: 55
  Implied bound: 16
  MIR: 884
  Mixing: 1
  StrongCG: 40
  Flow cover: 1634
  RLT: 521
  Relax-and-lift: 97

Explored 26561068 nodes (932232892 simplex iterations) in 7200.07 seconds (8625.40 work units)
Thread count was 32 (of 64 available processors)

Solution count 10: 402 406 409 ... 444

Time limit reached
Best objective 4.020000000000e+02, best bound -2.919000000000e+03, gap 826.1194%
city broken:0,time broken:0