
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 16:31:46 2024

Set parameter LogFile to value "gurobi_log/com_penalty/gurobi_log/random14.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 196 columns and 0 nonzeros
Model fingerprint: 0x16e538e7
Model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2996.0000000
Found heuristic solution: objective 516.0000000
Found heuristic solution: objective 398.0000000
Found heuristic solution: objective 395.0000000
Presolve time: 0.03s
Presolved: 0 rows, 196 columns, 0 nonzeros
Presolved model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Found heuristic solution: objective 351.0000000

Root relaxation: objective -2.078594e+03, 197 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 85379229 60580990 -521.63337  138   41  306.00000 -1555.8883   608%  22.8 4515s
 85489359 60652594 -1555.8883  148  104  306.00000 -1555.8883   608%  22.8 4521s
 85556457 60700393     cutoff  148       306.00000 -1555.8883   608%  22.8 4525s
 85670713 60778260 -1489.8184  149   67  306.00000 -1555.8883   608%  22.8 4530s
 85778019 60851367   94.73022  145   33  306.00000 -1555.8883   608%  22.8 4535s
 85894113 60929896 -1105.0974  151   53  306.00000 -1555.8883   608%  22.8 4540s
 85985166 60989596 -1555.8883  136   71  306.00000 -1555.8883   608%  22.8 4545s
 86095540 61064662 -1555.8883  124   88  306.00000 -1555.8883   608%  22.8 4550s
 86213323 61144728     cutoff  124       306.00000 -1555.8883   608%  22.8 4555s
 86327704 61221572 -1555.8883   94  101  306.00000 -1555.8883   608%  22.8 4560s
 86440799 61298891 -1555.8883  141   64  306.00000 -1555.8883   608%  22.8 4565s
 86520104 61351094 -1361.4644  116   78  306.00000 -1555.8883   608%  22.8 4570s
 86611879 61410624 -1555.8883  107   83  306.00000 -1555.8883   608%  22.8 4575s
 86691866 61467971 -1555.8883  123   77  306.00000 -1555.8883   608%  22.8 4580s
 86800247 61542937 -1003.7473  115   58  306.00000 -1555.8883   608%  22.8 4585s
 86914560 61619900 -1555.8883  119   95  306.00000 -1555.8883   608%  22.8 4590s
 87029602 61699709 -1555.8883  120   90  306.00000 -1555.8883   608%  22.8 4595s
 87140913 61776271 -514.25098  132   43  306.00000 -1555.8883   608%  22.7 4600s
 87254348 61853343 -1555.8883  135   77  306.00000 -1555.8883   608%  22.7 4605s
 87367937 61929201 -1366.2247  112   50  306.00000 -1555.8883   608%  22.7 4610s
 87483156 62006768 -1555.8883  100   93  306.00000 -1555.8883   608%  22.7 4615s
 87601472 62087693 -1555.8883   99   90  306.00000 -1555.8883   608%  22.7 4620s
 87707831 62161265 -1555.8883  116  103  306.00000 -1555.8883   608%  22.7 4625s
 87817187 62234669 -1555.8883  110   93  306.00000 -1555.8883   608%  22.7 4630s
 87923333 62307295 -902.85574  127   53  306.00000 -1555.8883   608%  22.7 4635s
 87996662 62355980 -1555.8883  115   74  306.00000 -1555.8883   608%  22.7 4640s
 88108931 62431231 -1555.8883  116  110  306.00000 -1555.8883   608%  22.7 4645s
 88222951 62509553 -1555.8883  122   89  306.00000 -1555.8883   608%  22.7 4650s
 88336221 62584616   64.41120  116   32  306.00000 -1555.8883   608%  22.7 4655s
 88421411 62641860 -1555.8883  115   79  306.00000 -1555.8883   608%  22.7 4660s
 88526456 62713171 -1555.8883  106  104  306.00000 -1555.8883   608%  22.7 4665s
 88638337 62789492 -1555.8883  118   80  306.00000 -1555.8883   608%  22.7 4670s
 88748949 62861235 -1555.8883  125   84  306.00000 -1555.8883   608%  22.7 4675s
 88824778 62913718 -1555.8883  116   87  306.00000 -1555.8883   608%  22.7 4680s
 88937050 62990554 -1555.8883  103   94  306.00000 -1555.8883   608%  22.7 4685s
 89042511 63059770  116.83777  106   36  306.00000 -1555.8883   608%  22.7 4690s
 89150116 63131961 -991.90375  108   51  306.00000 -1555.8883   608%  22.7 4695s
 89225052 63182703 -1555.8883  115   90  306.00000 -1555.8883   608%  22.7 4700s
 89335991 63258207 -1555.8883  136   96  306.00000 -1555.8883   608%  22.7 4705s
 89453668 63338226     cutoff  158       306.00000 -1555.8883   608%  22.7 4710s
 89567866 63415791 -382.26238  145   38  306.00000 -1555.8883   608%  22.7 4715s
 89680592 63491885 -1555.8883  101   99  306.00000 -1555.8883   608%  22.7 4720s
 89785885 63561972 -1555.8883  104   94  306.00000 -1555.8883   608%  22.7 4725s
 89893127 63633747     cutoff  128       306.00000 -1555.8883   608%  22.7 4730s
 89984419 63691078 -1528.6695  120   67  306.00000 -1555.8883   608%  22.7 4735s
 90071694 63753653 -1080.0180  118   71  306.00000 -1555.8883   608%  22.7 4740s
 90184418 63830192 -1555.8883  110   94  306.00000 -1555.8883   608%  22.7 4745s
 90301226 63906776 -1350.9903   99   80  306.00000 -1555.8883   608%  22.7 4750s
 90413938 63984410 -1272.5935  124   55  306.00000 -1555.8883   608%  22.7 4755s
 90525265 64060058 -660.13297  113   59  306.00000 -1555.8883   608%  22.7 4760s
 90636420 64135336 -1555.8883  111   88  306.00000 -1555.8883   608%  22.7 4765s
 90747699 64209419 -1555.8883  104   92  306.00000 -1555.8883   608%  22.7 4770s
 90856545 64283263 -1555.8883  119   98  306.00000 -1555.8883   608%  22.7 4775s
 90967371 64357734 -1555.8883  132   91  306.00000 -1555.8883   608%  22.7 4780s
 91078376 64432552 -1555.8883  101  107  306.00000 -1555.8883   608%  22.7 4785s
 91187213 64506599 -1555.8883  118  104  306.00000 -1555.8883   608%  22.7 4790s
 91291937 64576510 -186.80142  119   32  306.00000 -1555.8883   608%  22.7 4795s
 91375055 64632636 -1555.8883  106  111  306.00000 -1555.8883   608%  22.7 4800s
 91482987 64706253 -1464.9372  111   67  306.00000 -1555.8883   608%  22.7 4805s
 91589036 64778393 -1555.8883  106   87  306.00000 -1555.8883   608%  22.7 4810s
 91695771 64849359 -1555.8883  107   73  306.00000 -1555.8883   608%  22.7 4815s
 91778989 64906312  -69.87824  160   27  306.00000 -1555.8883   608%  22.6 4820s
 91883178 64977060 -552.37502  123   47  306.00000 -1555.8883   608%  22.6 4825s
 91975224 65038516     cutoff  131       306.00000 -1555.8883   608%  22.6 4830s
 92089426 65116455 -1555.8883  113   92  306.00000 -1555.8883   608%  22.6 4835s
 92146639 65151958 -1555.8883  121  103  306.00000 -1555.8883   608%  22.6 4840s
 92232110 65212788 -552.44073  156   42  306.00000 -1555.8883   608%  22.6 4845s
 92319344 65267802   78.01206  131   32  306.00000 -1555.8883   608%  22.6 4850s
 92414093 65334891 -1555.8883  112  104  306.00000 -1555.8883   608%  22.6 4855s
 92519506 65405084 -1555.8883  110   93  306.00000 -1555.8883   608%  22.6 4860s
 92633886 65480930     cutoff  113       306.00000 -1555.8883   608%  22.6 4865s
 92748030 65558647     cutoff  147       306.00000 -1555.8883   608%  22.6 4870s
 92866668 65640938 -1555.8883  118   75  306.00000 -1555.8883   608%  22.6 4875s
 92977549 65715343 -987.16393  107   57  306.00000 -1555.8883   608%  22.6 4880s
 93089984 65790364 -663.27265  140   39  306.00000 -1555.8883   608%  22.6 4885s
 93209506 65871670 -1366.8699  140   69  306.00000 -1555.8883   608%  22.6 4890s
 93284325 65921747 -1555.8883  147   84  306.00000 -1555.8883   608%  22.6 4895s
 93390424 65994428 -1555.8883  139   74  306.00000 -1555.8883   608%  22.6 4900s
 93494210 66064865 -1555.8883  104   91  306.00000 -1555.8883   608%  22.6 4905s
 93581809 66123002 -435.91932  130   30  306.00000 -1555.8883   608%  22.6 4910s
 93686297 66194421 -1555.8883  133   89  306.00000 -1555.8883   608%  22.6 4915s
 93800378 66272584 -1555.8883  135   68  306.00000 -1555.8883   608%  22.6 4920s
 93917092 66350807 -1555.8883  129   87  306.00000 -1555.8883   608%  22.6 4925s
 94033455 66428466 -1555.8883  115   72  306.00000 -1555.8883   608%  22.6 4930s
 94141406 66501717 -1555.8883  121   76  306.00000 -1555.8883   608%  22.6 4935s
 94258671 66581608 -1555.8883  105   86  306.00000 -1555.8883   608%  22.6 4940s
 94371398 66658408 -1555.8883  100   89  306.00000 -1555.8883   608%  22.6 4945s
 94480503 66732027 -1555.8883  104   79  306.00000 -1555.8883   608%  22.6 4950s
 94583637 66801172 -1555.8883  113   80  306.00000 -1555.8883   608%  22.6 4955s
 94702092 66881076 -1555.8883   97   91  306.00000 -1555.8883   608%  22.6 4960s
 94772594 66927890     cutoff  161       306.00000 -1555.8883   608%  22.6 4965s
 94848489 66980425     cutoff  140       306.00000 -1555.8883   608%  22.6 4970s
 94963140 67056821 -1555.8883  135   94  306.00000 -1555.8883   608%  22.6 4975s
 95076036 67135026 -1390.2135  114   70  306.00000 -1555.8883   608%  22.6 4980s
 95192647 67212847 -1555.8883  134   87  306.00000 -1555.8883   608%  22.6 4985s
 95301269 67287344 -1555.8883  101   69  306.00000 -1555.8883   608%  22.6 4990s
 95414157 67364374     cutoff  124       306.00000 -1555.8883   608%  22.6 4995s
 95506984 67423811 -1555.8883  129   67  306.00000 -1555.8883   608%  22.6 5001s
 95589291 67480951 -1471.2727  116   68  306.00000 -1555.8883   608%  22.6 5005s
 95701728 67556055     cutoff  139       306.00000 -1555.8883   608%  22.6 5010s
 95815084 67634413 -1555.8883  115   93  306.00000 -1555.8883   608%  22.6 5015s
 95928869 67711122 -1555.8883  122   85  306.00000 -1555.8883   608%  22.6 5020s
 96043513 67786830 -235.54191  133   32  306.00000 -1555.8883   608%  22.6 5025s
 96158397 67864228 -1555.8883  112   80  306.00000 -1555.8883   608%  22.6 5030s
 96274326 67942514 -1021.3114  113   54  306.00000 -1555.8883   608%  22.5 5035s
 96391600 68020218 -1424.5609  133   63  306.00000 -1555.8883   608%  22.5 5040s
 96498556 68091172 -972.65221  139   57  306.00000 -1555.8883   608%  22.5 5045s
 96601644 68160336  -56.70419  132   29  306.00000 -1555.8883   608%  22.5 5050s
 96708162 68231924 -873.25545  137   64  306.00000 -1555.8883   608%  22.5 5055s
 96813706 68303526  -52.12574  122   37  306.00000 -1555.8883   608%  22.5 5060s
 96885088 68351926 -1555.8883  101   98  306.00000 -1555.8883   608%  22.5 5065s
 96994294 68424343     cutoff  144       306.00000 -1555.8883   608%  22.5 5070s
 97111304 68502905 -1555.8883  128  109  306.00000 -1555.8883   608%  22.5 5075s
 97186712 68553142 -1555.8883  122  102  306.00000 -1555.8883   608%  22.5 5080s
 97295980 68625948 -378.43411  127   38  306.00000 -1555.8883   608%  22.5 5085s
 97413538 68706553 -1555.8883  109   81  306.00000 -1555.8883   608%  22.5 5090s
 97528644 68783150 -1113.2973  119   54  306.00000 -1555.8883   608%  22.5 5095s
 97642749 68858353 -1555.8883  120   80  306.00000 -1555.8883   608%  22.5 5100s
 97757044 68937704 -472.51943  142   52  306.00000 -1555.8883   608%  22.5 5105s
 97833567 68986636 -1555.8883  115   98  306.00000 -1555.8883   608%  22.5 5110s
 97945389 69062192 -1555.8883  101   88  306.00000 -1555.8883   608%  22.5 5115s
 98062390 69141071 -1555.8883  116   65  306.00000 -1555.8883   608%  22.5 5120s
 98172816 69215335 -1555.8883  112   87  306.00000 -1555.8883   608%  22.5 5125s
 98285236 69289598  183.45498  119   26  306.00000 -1555.8883   608%  22.5 5130s
 98405710 69370154 -1555.8883  108  102  306.00000 -1555.8883   608%  22.5 5135s
 98519430 69446633 -1555.8883  115   86  306.00000 -1555.8883   608%  22.5 5140s
 98638349 69525571     cutoff  120       306.00000 -1555.8883   608%  22.5 5145s
 98715664 69578227 -1555.8883  145   81  306.00000 -1555.8883   608%  22.5 5150s
 98828331 69655952   31.15897  144   34  306.00000 -1555.8883   608%  22.5 5155s
 98934573 69728106 -1555.8883  119   95  306.00000 -1555.8883   608%  22.5 5160s
 99044864 69802798 -663.64988  128   50  306.00000 -1555.8883   608%  22.5 5165s
 99157599 69877517 -1555.8883  141   68  306.00000 -1555.8883   608%  22.5 5170s
 99272778 69954111 -1144.8662  114   70  306.00000 -1555.8883   608%  22.5 5175s
 99382777 70028573 -1555.8883  117   89  306.00000 -1555.8883   608%  22.5 5180s
 99464414 70079396 -1555.8883   93   98  306.00000 -1555.8883   608%  22.5 5186s
 99543414 70135305     cutoff  145       306.00000 -1555.8883   608%  22.5 5190s
 99654312 70209187 -213.42108  176   28  306.00000 -1555.8883   608%  22.5 5195s
 99765994 70282332 -1555.8883   96   83  306.00000 -1555.8883   608%  22.5 5200s
 99871977 70354853 -1555.8883   96   90  306.00000 -1555.8883   608%  22.5 5205s
 99987055 70431196 -1418.6726  137   53  306.00000 -1555.8883   608%  22.5 5210s
 100090280 70498012 -1126.2011  133   53  306.00000 -1555.8883   608%  22.5 5215s
 100167253 70550493 -1555.8883  123   94  306.00000 -1555.8883   608%  22.5 5220s
 100280098 70626770  192.93719  140   28  306.00000 -1555.8883   608%  22.5 5225s
 100354154 70677743 -1555.8883  127   92  306.00000 -1555.8883   608%  22.5 5230s
 100467786 70753258 -648.03150  138   41  306.00000 -1555.8883   608%  22.5 5235s
 100578055 70826009 -726.50827  148   41  306.00000 -1555.8883   608%  22.5 5240s
 100659753 70880623 -1555.8883  138   70  306.00000 -1555.8883   608%  22.5 5245s
 100731384 70930230 -1555.8883  114   90  306.00000 -1555.8883   608%  22.5 5250s
 100803763 70976919     cutoff  140       306.00000 -1555.8883   608%  22.5 5255s
 100880234 71029386 -1555.8883  116  101  306.00000 -1555.8883   608%  22.4 5260s
 100961313 71083848 -1555.8883  120   88  306.00000 -1555.8883   608%  22.4 5265s
 101055189 71145961 -1555.8883  129   83  306.00000 -1555.8883   608%  22.4 5270s
 101127949 71196702 -1555.8883  109   85  306.00000 -1555.8883   608%  22.4 5275s
 101204443 71248780 -1555.8883  107   87  306.00000 -1555.8883   608%  22.4 5280s
 101271740 71291940   80.08898  138   25  306.00000 -1555.8883   608%  22.4 5285s
 101345776 71341302     cutoff  145       306.00000 -1555.8883   608%  22.4 5290s
 101425966 71396388 -350.31270  114   45  306.00000 -1555.8883   608%  22.4 5295s
 101505091 71446503 -1555.8883  117   94  306.00000 -1555.8883   608%  22.4 5300s
 101551833 71478167 -1555.8883  102   85  306.00000 -1555.8883   608%  22.4 5305s
 101625919 71527726 -1555.8883  139   96  306.00000 -1555.8883   608%  22.4 5310s
 101714120 71587056     cutoff  128       306.00000 -1555.8883   608%  22.4 5315s
 101800489 71646296 -1555.8883  128   78  306.00000 -1555.8883   608%  22.4 5320s
 101911374 71721654 -1233.7792  115   81  306.00000 -1555.8883   608%  22.4 5325s
 102024706 71797486 -1555.8883  115   93  306.00000 -1555.8883   608%  22.4 5330s
 102136688 71874579 -1555.8883  115   87  306.00000 -1555.8883   608%  22.4 5335s
 102249167 71950904   10.01435  131   36  306.00000 -1555.8883   608%  22.4 5340s
 102358986 72024378 -1555.8883  111   88  306.00000 -1555.8883   608%  22.4 5345s
 102471019 72100940    0.33220  161   26  306.00000 -1555.8883   608%  22.4 5350s
 102550824 72151054 -1555.8883   88   84  306.00000 -1555.8883   608%  22.4 5355s
 102654791 72223851     cutoff  159       306.00000 -1555.8883   608%  22.4 5360s
 102765322 72297907 -1555.8883  137   80  306.00000 -1555.8883   608%  22.4 5365s
 102875430 72372004 -1405.9763  110   62  306.00000 -1555.8883   608%  22.4 5370s
 102985832 72446187 -823.00538  129   51  306.00000 -1555.8883   608%  22.4 5375s
 103096972 72521825 -246.23184  139   34  306.00000 -1555.8883   608%  22.4 5380s
 103208146 72596650 -1555.8883  101  105  306.00000 -1555.8883   608%  22.4 5385s
 103316729 72669014 -1555.8883  109   91  306.00000 -1555.8883   608%  22.4 5390s
 103420062 72736352 -1555.8883  106   91  306.00000 -1555.8883   608%  22.4 5395s
 103495113 72787683 -1339.9118  111   77  306.00000 -1555.8883   608%  22.4 5400s
 103603154 72856390 -1555.8883  124  113  306.00000 -1555.8883   608%  22.4 5405s
 103715901 72933340 -970.00256  132   59  306.00000 -1555.8883   608%  22.4 5410s
 103835102 73014736 -1555.8883   93   92  306.00000 -1555.8883   608%  22.4 5415s
 103938839 73080658 -1555.8883  111   95  306.00000 -1555.8883   608%  22.4 5421s
 103999314 73124247 -1555.8883  114   87  306.00000 -1555.8883   608%  22.4 5425s
 104104295 73195384 -343.94343  120   26  306.00000 -1555.8883   608%  22.4 5430s
 104186354 73246298 -880.19114  138   49  306.00000 -1555.8883   608%  22.4 5435s
 104277928 73310773 -217.64267  152   23  306.00000 -1555.8883   608%  22.4 5440s
 104386855 73383554 -1555.8883  115   87  306.00000 -1555.8883   608%  22.4 5445s
 104497304 73456977 -1555.8883  119   80  306.00000 -1555.8883   608%  22.4 5450s
 104615554 73535819 -1555.8883  120   86  306.00000 -1555.8883   608%  22.4 5455s
 104724643 73608398 -1555.8883  104   91  306.00000 -1555.8883   608%  22.4 5460s
 104837777 73683838 -1041.6935  118   61  306.00000 -1555.8883   608%  22.4 5465s
 104948633 73758239     cutoff  145       306.00000 -1555.8883   608%  22.4 5470s
 105027930 73809592 -1555.8883  118   68  306.00000 -1555.8883   608%  22.4 5475s
 105136042 73883015 -949.64103  105   61  306.00000 -1555.8883   608%  22.4 5480s
 105250660 73960232 -1555.8883  104  107  306.00000 -1555.8883   608%  22.4 5485s
 105360493 74032815 -1555.8883  101   90  306.00000 -1555.8883   608%  22.4 5490s
 105434534 74082073     cutoff  144       306.00000 -1555.8883   608%  22.4 5495s
 105544216 74156088 -1271.6150  113   74  306.00000 -1555.8883   608%  22.4 5500s
 105657234 74230657 -882.19529  126   46  306.00000 -1555.8883   608%  22.4 5505s
 105767131 74305478 -1545.6646  147   59  306.00000 -1555.8883   608%  22.3 5510s
 105882684 74383981 -1555.8883  121   79  306.00000 -1555.8883   608%  22.3 5515s
 106001617 74464174  203.22605  133   29  306.00000 -1555.8883   608%  22.3 5520s
 106113205 74538018 -1555.8883   95   84  306.00000 -1555.8883   608%  22.3 5525s
 106219977 74611192 -1266.6212  106   72  306.00000 -1555.8883   608%  22.3 5530s
 106285127 74654573 -1181.1876  129   60  306.00000 -1555.8883   608%  22.3 5535s
 106403195 74733985 -1555.8883  114   84  306.00000 -1555.8883   608%  22.3 5540s
 106517548 74807708 -1555.8883  137   73  306.00000 -1555.8883   608%  22.3 5545s
 106630595 74884422 -253.43438  130   30  306.00000 -1555.8883   608%  22.3 5550s
 106744056 74960856 -1169.6831  129   66  306.00000 -1555.8883   608%  22.3 5555s
 106861646 75038747 -1555.8883  122   96  306.00000 -1555.8883   608%  22.3 5560s
 106979123 75117526 -537.68062  141   41  306.00000 -1555.8883   608%  22.3 5565s
 107060849 75191506 -1555.8883   95   92  306.00000 -1555.8883   608%  22.3 5571s
 107163837 75242236 -398.94036  144   33  306.00000 -1555.8883   608%  22.3 5575s
 107276599 75317801 -1555.8883  102   86  306.00000 -1555.8883   608%  22.3 5580s
 107360953 75374179 -294.45501  145   39  306.00000 -1555.8883   608%  22.3 5585s
 107468873 75445410     cutoff  130       306.00000 -1555.8883   608%  22.3 5590s
 107581221 75519627 -1555.8883  104   96  306.00000 -1555.8883   608%  22.3 5595s
 107694922 75594896 -1555.8883  111  104  306.00000 -1555.8883   608%  22.3 5600s
 107807779 75671918 -1555.8883  112   97  306.00000 -1555.8883   608%  22.3 5605s
 107919896 75748006 -1028.7662  130   53  306.00000 -1555.8883   608%  22.3 5610s
 108033911 75823370 -1458.9553  134   68  306.00000 -1555.8883   608%  22.3 5615s
 108118409 75878768     cutoff  151       306.00000 -1555.8883   608%  22.3 5620s
 108214865 75944559 -1555.8883  116  101  306.00000 -1555.8883   608%  22.3 5625s
 108331330 76023956     cutoff  150       306.00000 -1555.8883   608%  22.3 5630s
 108440714 76097162     cutoff  137       306.00000 -1555.8883   608%  22.3 5635s
 108549696 76170414  -41.93575  157   30  306.00000 -1555.8883   608%  22.3 5640s
 108656243 76242476 -658.45986  146   42  306.00000 -1555.8883   608%  22.3 5645s
 108766640 76316100  170.59934  132   33  306.00000 -1555.8883   608%  22.3 5650s
 108880635 76394330 -1555.8883  130   83  306.00000 -1555.8883   608%  22.3 5655s
 108987008 76462957 -1555.8883  120   63  306.00000 -1555.8883   608%  22.3 5660s
 109046264 76521227 -1555.8883  121   61  306.00000 -1555.8883   608%  22.3 5665s
 109126678 76556404 -1555.8883  110   96  306.00000 -1555.8883   608%  22.3 5670s
 109236411 76629654 -1123.5064  140   55  306.00000 -1555.8883   608%  22.3 5675s
 109356879 76709745 -1555.8883  117   65  306.00000 -1555.8883   608%  22.3 5680s
 109466700 76783792 -1555.8883  101   87  306.00000 -1555.8883   608%  22.3 5685s
 109577301 76856892 -1555.8883  132   96  306.00000 -1555.8883   608%  22.3 5690s
 109691899 76934298  -69.25284  148   31  306.00000 -1555.8883   608%  22.3 5695s
 109804560 77011673 -1555.8883   97   93  306.00000 -1555.8883   608%  22.3 5700s
 109918926 77086362     cutoff  144       306.00000 -1555.8883   608%  22.3 5705s
 110034110 77161855 -1555.8883  117   82  306.00000 -1555.8883   608%  22.3 5710s
 110149298 77238753     cutoff  127       306.00000 -1555.8883   608%  22.3 5715s
 110194888 77288695 -1406.2606  133   58  306.00000 -1555.8883   608%  22.3 5720s
 110333616 77363387 -1555.8883  107  104  306.00000 -1555.8883   608%  22.3 5725s
 110449053 77440458 -1555.8883  103   92  306.00000 -1555.8883   608%  22.3 5730s
 110564543 77518906 -573.97353  119   47  306.00000 -1555.8883   608%  22.3 5735s
 110678927 77596186 -1520.9417  121   74  306.00000 -1555.8883   608%  22.3 5740s
 110793647 77672758 -1555.8883  129   79  306.00000 -1555.8883   608%  22.3 5745s
 110909156 77750662 -1415.6414  127   66  306.00000 -1555.8883   608%  22.3 5750s
 111020233 77825773 -1555.8883  129   85  306.00000 -1555.8883   608%  22.3 5755s
 111093114 77871591 -1555.8883  126   74  306.00000 -1555.8883   608%  22.3 5760s
 111199471 77945863 -1555.8883  130   80  306.00000 -1555.8883   608%  22.2 5765s
 111253709 77982029 -1478.6591  139   67  306.00000 -1555.8883   608%  22.2 5770s
 111363509 78053703 -1555.8883  116   76  306.00000 -1555.8883   608%  22.2 5775s
 111476393 78129629  -37.21945  144   30  306.00000 -1555.8883   608%  22.2 5780s
 111595930 78210341 -1555.8883  105   93  306.00000 -1555.8883   608%  22.2 5785s
 111710310 78285343 -360.84987  120   44  306.00000 -1555.8883   608%  22.2 5790s
 111827353 78364450 -1344.0501  133   66  306.00000 -1555.8883   608%  22.2 5795s
 111915584 78419711 -1132.2747  140   69  306.00000 -1555.8883   608%  22.2 5800s
 112008723 78484282  149.96212  137   33  306.00000 -1555.8883   608%  22.2 5805s
 112113666 78551886 -1555.8883  110  114  306.00000 -1555.8883   608%  22.2 5810s
 112223075 78624696 -101.12803  149   36  306.00000 -1555.8883   608%  22.2 5815s
 112290460 78670104 -1555.8883  125   81  306.00000 -1555.8883   608%  22.2 5820s
 112403733 78745172 -1555.8883  124   82  306.00000 -1555.8883   608%  22.2 5825s
 112519387 78820902 -1555.8883  118   91  306.00000 -1555.8883   608%  22.2 5830s
 112626689 78894588 -1555.8883  102   90  306.00000 -1555.8883   608%  22.2 5835s
 112739075 78968026   85.59883  144   17  306.00000 -1555.8883   608%  22.2 5840s
 112859434 79047729 -1555.8883  102   85  306.00000 -1555.8883   608%  22.2 5845s
 112978136 79124737 -1555.8883  113   90  306.00000 -1555.8883   608%  22.2 5850s
 113092774 79199681 -1410.8551  120   60  306.00000 -1555.8883   608%  22.2 5856s
 113170968 79255196 -1380.0045  142   64  306.00000 -1555.8883   608%  22.2 5860s
 113289515 79332945  121.73126  128   27  306.00000 -1555.8883   608%  22.2 5865s
 113401914 79410765 -1555.8883  128   92  306.00000 -1555.8883   608%  22.2 5870s
 113518019 79486765  241.00368  135   32  306.00000 -1555.8883   608%  22.2 5875s
 113639408 79568181 -1555.8883  113  100  306.00000 -1555.8883   608%  22.2 5880s
 113750432 79642382 -1555.8883  110   94  306.00000 -1555.8883   608%  22.2 5885s
 113866172 79718532 -1555.8883  124   89  306.00000 -1555.8883   608%  22.2 5890s
 113927872 79759170 -1239.1529  144   54  306.00000 -1555.8883   608%  22.2 5895s
 114039835 79832445 -1555.8883  110   90  306.00000 -1555.8883   608%  22.2 5900s
 114151215 79906410 -1555.8883   98   97  306.00000 -1555.8883   608%  22.2 5905s
 114231409 79956646 -1319.1253  136   52  306.00000 -1555.8883   608%  22.2 5910s
 114338839 80031173 -1555.8883  120   88  306.00000 -1555.8883   608%  22.2 5915s
 114447812 80103264 -1555.8883   88  105  306.00000 -1555.8883   608%  22.2 5920s
 114561943 80178927 -1555.8883   95   89  306.00000 -1555.8883   608%  22.2 5925s
 114681140 80260210     cutoff  142       306.00000 -1555.8883   608%  22.2 5930s
 114799836 80338435 -1555.8883  134   76  306.00000 -1555.8883   608%  22.2 5935s
 114918823 80418390 -1555.8883  127   89  306.00000 -1555.8883   608%  22.2 5940s
 115031248 80494406 -1555.8883  100   77  306.00000 -1555.8883   608%  22.2 5945s
 115142870 80568802 -1555.8883  126   98  306.00000 -1555.8883   608%  22.2 5950s
 115256216 80642855 -1555.8883  138   79  306.00000 -1555.8883   608%  22.2 5955s
 115365701 80716326 -1555.8883  140   79  306.00000 -1555.8883   608%  22.2 5960s
 115445238 80770734 -1555.8883  124   76  306.00000 -1555.8883   608%  22.2 5965s
 115560033 80847192 -1555.8883  138   80  306.00000 -1555.8883   608%  22.2 5970s
 115674435 80922608  144.78569  154   32  306.00000 -1555.8883   608%  22.2 5975s
 115790393 81000777  276.84319  139   29  306.00000 -1555.8883   608%  22.2 5980s
 115899949 81074667 -556.20455  126   40  306.00000 -1555.8883   608%  22.2 5985s
 116012485 81149470 -1083.7406  140   52  306.00000 -1555.8883   608%  22.2 5990s
 116127537 81226767 -1555.8883  101   77  306.00000 -1555.8883   608%  22.2 5995s
 116240368 81303017 -1555.8883  106   94  306.00000 -1555.8883   608%  22.2 6000s
 116350463 81376157 -147.75925  149   35  306.00000 -1555.8883   608%  22.2 6005s
 116412601 81416497 -1555.8883  110   99  306.00000 -1555.8883   608%  22.2 6010s
 116521502 81487878 -1058.6244  147   55  306.00000 -1555.8883   608%  22.1 6015s
 116637880 81566231 -1014.9547  139   55  306.00000 -1555.8883   608%  22.1 6020s
 116754593 81645744 -876.31532  150   53  306.00000 -1555.8883   608%  22.1 6025s
 116868322 81722240 -1555.8883  107   99  306.00000 -1555.8883   608%  22.1 6030s
 116984580 81798331 -1555.8883  124   66  306.00000 -1555.8883   608%  22.1 6035s
 117059527 81847836 -1555.8883  117   83  306.00000 -1555.8883   608%  22.1 6040s
 117174754 81924554 -1274.4047  132   68  306.00000 -1555.8883   608%  22.1 6045s
 117292018 82002327 -820.66810  117   42  306.00000 -1555.8883   608%  22.1 6050s
 117375174 82055815 -1411.0173  110   75  306.00000 -1555.8883   608%  22.1 6055s
 117470785 82121894 -1555.8883  113   93  306.00000 -1555.8883   608%  22.1 6060s
 117590518 82202930 -1555.8883  138   95  306.00000 -1555.8883   608%  22.1 6065s
 117706747 82279204 -102.67731  167   29  306.00000 -1555.8883   608%  22.1 6070s
 117827082 82357334 -281.53489  134   35  306.00000 -1555.8883   608%  22.1 6075s
